"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-October-2017 00:00","14.070","306.400","14.000","296.400"
"Prentiss","01-October-2017 01:00","23.220","324.700","19.720","319.100"
"Prentiss","01-October-2017 02:00","21.280","315.800","24.060","321.500"
"Prentiss","01-October-2017 03:00","25.570","318.900","21.930","317.000"
"Prentiss","01-October-2017 04:00","22.460","316.500","23.260","317.100"
"Prentiss","01-October-2017 05:00","25.910","312.300","24.540","314.200"
"Prentiss","01-October-2017 06:00","26.020","318.400","26.540","317.200"
"Prentiss","01-October-2017 07:00","27.760","324.600","25.500","320.200"
"Prentiss","01-October-2017 08:00","28.350","327.200","26.780","324.000"
"Prentiss","01-October-2017 09:00","28.900","322.600","27.030","323.400"
"Prentiss","01-October-2017 10:00","35.520","329.200","32.860","326.300"
"Prentiss","01-October-2017 11:00","41.020","330.900","36.740","328.700"
"Prentiss","01-October-2017 12:00","40.950","332.000","40.540","331.500"
"Prentiss","01-October-2017 13:00","40.200","329.900","38.310","337.000"
"Prentiss","01-October-2017 14:00","36.400","336.300","39.160","331.600"
"Prentiss","01-October-2017 15:00","33.480","333.400","38.310","333.800"
"Prentiss","01-October-2017 16:00","39.560","336.000","39.620","336.600"
"Prentiss","01-October-2017 17:00","35.120","329.900","39.730","333.600"
"Prentiss","01-October-2017 18:00","35.680","335.200","38.310","333.800"
"Prentiss","01-October-2017 19:00","39.890","326.000","37.900","328.600"
"Prentiss","01-October-2017 20:00","43.180","331.800","41.830","329.800"
"Prentiss","01-October-2017 21:00","40.850","331.300","40.620","330.700"
"Prentiss","01-October-2017 22:00","33.620","330.000","36.980","329.200"
"Prentiss","01-October-2017 23:00","33.100","330.800","34.690","333.500"
"Prentiss","02-October-2017 00:00","38.900","325.300","37.750","328.500"
"Prentiss","02-October-2017 01:00","38.640","325.700","39.150","325.300"
"Prentiss","02-October-2017 02:00","43.740","326.400","41.720","325.500"
