"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-December-2013 00:00","17.580","221.300","18.640","221.900"
"Prentiss","01-December-2013 01:00","18.540","212.900","18.350","215.400"
"Prentiss","01-December-2013 02:00","16.080","199.700","16.240","206.300"
"Prentiss","01-December-2013 03:00","14.090","193.400","15.880","196.100"
"Prentiss","01-December-2013 04:00","5.059","167.400","4.571","186.400"
"Prentiss","01-December-2013 05:00","19.960","201.600","15.000","199.900"
"Prentiss","01-December-2013 06:00","9.510","158.400","12.890","190.900"
"Prentiss","01-December-2013 07:00","5.176","166.100","5.889","144.000"
"Prentiss","01-December-2013 08:00","6.322","138.200","6.985","141.800"
"Prentiss","01-December-2013 09:00","7.810","164.000","7.110","151.500"
"Prentiss","01-December-2013 10:00","7.600","115.100","6.791","119.400"
"Prentiss","01-December-2013 11:00","7.850","107.200","8.060","120.200"
"Prentiss","01-December-2013 12:00","8.960","132.000","7.910","125.600"
"Prentiss","01-December-2013 13:00","11.640","114.200","9.890","118.700"
"Prentiss","01-December-2013 14:00","11.440","111.100","11.490","113.400"
"Prentiss","01-December-2013 15:00","11.070","88.200","10.260","104.300"
"Prentiss","01-December-2013 16:00","12.220","134.000","10.720","123.200"
"Prentiss","01-December-2013 17:00","13.050","119.400","15.640","123.800"
"Prentiss","01-December-2013 18:00","11.880","104.500","11.420","109.900"
"Prentiss","01-December-2013 19:00","14.860","83.700","13.440","91.800"
"Prentiss","01-December-2013 20:00","14.180","83.800","16.010","82.500"
"Prentiss","01-December-2013 21:00","14.770","74.200","14.370","84.900"
"Prentiss","01-December-2013 22:00","14.440","93.300","15.390","82.700"
"Prentiss","01-December-2013 23:00","15.350","57.800","12.170","81.800"
"Prentiss","02-December-2013 00:00","12.620","38.540","12.850","51.400"
"Prentiss","02-December-2013 01:00","16.650","25.940","13.890","34.950"
"Prentiss","02-December-2013 02:00","17.680","12.630","17.150","17.680"
"Prentiss","02-December-2013 03:00","33.860","333.100","28.590","337.500"
"Prentiss","02-December-2013 04:00","33.660","328.400","33.190","331.400"
"Prentiss","02-December-2013 05:00","36.160","327.700","37.800","330.000"
"Prentiss","02-December-2013 06:00","36.000","322.900","35.540","323.900"
"Prentiss","02-December-2013 07:00","35.170","326.100","35.840","325.600"
"Prentiss","02-December-2013 08:00","37.000","321.000","35.200","322.500"
"Prentiss","02-December-2013 09:00","34.860","316.700","34.670","320.000"
"Prentiss","02-December-2013 10:00","36.080","316.500","34.410","316.900"
"Prentiss","02-December-2013 11:00","38.230","315.100","36.140","314.300"
"Prentiss","02-December-2013 12:00","36.550","317.000","36.770","315.400"
"Prentiss","02-December-2013 13:00","36.170","318.600","35.720","317.000"
"Prentiss","02-December-2013 14:00","40.690","327.600","38.800","324.900"
"Prentiss","02-December-2013 15:00","42.060","327.000","39.170","326.200"
"Prentiss","02-December-2013 16:00","36.880","320.100","37.250","323.400"
"Prentiss","02-December-2013 17:00","33.660","323.700","35.600","322.600"
"Prentiss","02-December-2013 18:00","38.010","325.300","36.640","323.900"
"Prentiss","02-December-2013 19:00","40.080","","39.840",""
"Prentiss","02-December-2013 20:00","42.150","330.300","43.030","330.500"
"Prentiss","02-December-2013 21:00","43.200","330.900","43.490","330.400"
"Prentiss","02-December-2013 22:00","41.090","331.400","42.350","331.600"
"Prentiss","02-December-2013 23:00","38.700","329.500","41.510","331.400"
"Prentiss","03-December-2013 00:00","33.840","325.300","36.670","325.500"
"Prentiss","03-December-2013 01:00","35.350","321.200","32.990","322.000"
"Prentiss","03-December-2013 02:00","30.580","320.300","31.620","320.100"
"Prentiss","03-December-2013 03:00","33.530","323.900","32.670","323.700"
"Prentiss","03-December-2013 04:00","34.340","325.500","33.570","324.400"
"Prentiss","03-December-2013 05:00","31.620","324.500","33.380","324.500"
"Prentiss","03-December-2013 06:00","31.140","328.000","30.120","326.200"
"Prentiss","03-December-2013 07:00","20.570","320.600","26.860","325.800"
"Prentiss","03-December-2013 08:00","18.680","304.800","20.400","314.700"
"Prentiss","03-December-2013 09:00","18.060","","19.700",""
"Prentiss","03-December-2013 10:00","17.440","294.700","18.990","303.400"
"Prentiss","03-December-2013 11:00","18.130","","19.160",""
"Prentiss","03-December-2013 12:00","18.830","317.200","19.330","316.000"
"Prentiss","03-December-2013 13:00","22.630","316.900","20.620","317.100"
"Prentiss","03-December-2013 14:00","20.270","313.600","20.290","316.200"
"Prentiss","03-December-2013 15:00","17.540","315.000","18.100","311.300"
"Prentiss","03-December-2013 16:00","25.190","322.900","23.530","320.500"
"Prentiss","03-December-2013 17:00","17.200","311.900","19.790","317.100"
"Prentiss","03-December-2013 18:00","14.720","313.700","15.480","312.200"
"Prentiss","03-December-2013 19:00","16.570","317.300","17.470","317.500"
"Prentiss","03-December-2013 20:00","14.700","311.300","15.450","311.600"
"Prentiss","03-December-2013 21:00","28.980","330.900","21.030","322.600"
"Prentiss","03-December-2013 22:00","25.480","329.000","25.560","331.300"
"Prentiss","03-December-2013 23:00","26.050","336.500","25.060","333.100"
"Prentiss","04-December-2013 00:00","29.090","332.100","27.760","333.300"
"Prentiss","04-December-2013 01:00","34.220","330.700","31.560","332.300"
"Prentiss","04-December-2013 02:00","23.040","329.100","26.100","330.800"
"Prentiss","04-December-2013 03:00","22.200","","24.240",""
"Prentiss","04-December-2013 04:00","21.350","323.400","22.380","326.200"
"Prentiss","04-December-2013 05:00","22.490","325.700","21.660","325.300"
"Prentiss","04-December-2013 06:00","20.990","320.500","21.020","320.400"
"Prentiss","04-December-2013 07:00","20.030","325.500","21.050","325.700"
"Prentiss","04-December-2013 08:00","16.780","315.200","17.610","319.300"
"Prentiss","04-December-2013 09:00","16.630","318.000","16.230","316.300"
"Prentiss","04-December-2013 10:00","13.370","300.400","13.920","308.400"
"Prentiss","04-December-2013 11:00","12.120","293.900","12.550","298.700"
"Prentiss","04-December-2013 12:00","9.110","294.000","10.260","300.600"
"Prentiss","04-December-2013 13:00","6.707","294.400","7.600","294.600"
"Prentiss","04-December-2013 14:00","7.650","292.200","8.440","293.900"
"Prentiss","04-December-2013 15:00","7.880","302.900","8.150","297.600"
"Prentiss","04-December-2013 16:00","6.464","295.300","7.970","293.100"
"Prentiss","04-December-2013 17:00","7.200","344.400","4.843","319.800"
"Prentiss","04-December-2013 18:00","5.513","8.070","6.752","8.340"
"Prentiss","04-December-2013 19:00","5.020","","6.540",""
"Prentiss","04-December-2013 20:00","4.529","289.000","6.322","306.000"
"Prentiss","04-December-2013 21:00","7.960","276.600","7.320","267.500"
"Prentiss","04-December-2013 22:00","8.640","280.800","8.190","278.600"
"Prentiss","04-December-2013 23:00","6.552","277.100","7.770","283.000"
"Prentiss","05-December-2013 00:00","2.116","260.400","4.081","267.000"
"Prentiss","05-December-2013 01:00","4.238","313.800","3.817","303.100"
"Prentiss","05-December-2013 02:00","2.580","119.900","3.265","60.490"
"Prentiss","05-December-2013 03:00","3.440","","3.490",""
"Prentiss","05-December-2013 04:00","4.298","38.460","3.706","334.600"
"Prentiss","05-December-2013 05:00","4.611","15.970","4.787","25.330"
"Prentiss","05-December-2013 06:00","5.471","10.080","4.877","12.300"
"Prentiss","05-December-2013 07:00","4.805","20.130","4.821","10.070"
"Prentiss","05-December-2013 08:00","2.335","13.150","3.731","17.920"
"Prentiss","05-December-2013 09:00","5.366","359.700","4.850","352.700"
"Prentiss","05-December-2013 10:00","5.030","302.100","4.935","312.100"
"Prentiss","05-December-2013 11:00","4.592","294.500","5.075","297.400"
"Prentiss","05-December-2013 12:00","6.977","296.300","6.846","289.600"
