"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-August-2015 00:00","13.310","22.960","13.090","20.830"
"Prentiss","01-August-2015 01:00","10.770","31.480","10.700","27.920"
"Prentiss","01-August-2015 02:00","8.070","61.310","8.900","45.900"
"Prentiss","01-August-2015 03:00","9.850","112.800","8.940","85.000"
"Prentiss","01-August-2015 04:00","7.000","104.200","6.883","105.800"
"Prentiss","01-August-2015 05:00","2.768","21.780","4.425","105.600"
"Prentiss","01-August-2015 06:00","9.280","295.800","8.530","307.600"
"Prentiss","01-August-2015 07:00","18.830","349.400","12.570","320.400"
"Prentiss","01-August-2015 08:00","15.760","12.070","15.150","5.175"
"Prentiss","01-August-2015 09:00","15.860","22.090","18.140","18.520"
"Prentiss","01-August-2015 10:00","15.600","55.390","16.900","40.100"
"Prentiss","01-August-2015 11:00","13.540","359.000","12.700","37.040"
"Prentiss","01-August-2015 12:00","15.870","38.100","15.010","22.340"
"Prentiss","01-August-2015 13:00","15.920","12.100","15.300","19.440"
"Prentiss","01-August-2015 14:00","13.120","34.460","13.320","20.750"
"Prentiss","01-August-2015 15:00","9.180","24.000","10.590","33.540"
"Prentiss","01-August-2015 16:00","8.060","55.490","8.620","55.990"
"Prentiss","01-August-2015 17:00","9.940","29.350","7.590","37.100"
"Prentiss","01-August-2015 18:00","6.622","36.110","7.710","41.800"
"Prentiss","01-August-2015 19:00","5.350","37.990","6.967","34.910"
"Prentiss","01-August-2015 20:00","0.877","224.200","1.736","80.600"
"Prentiss","01-August-2015 21:00","3.770","268.000","1.696","253.100"
"Prentiss","01-August-2015 22:00","6.531","276.600","5.183","280.600"
"Prentiss","01-August-2015 23:00","6.705","285.000","6.247","295.100"
"Prentiss","02-August-2015 00:00","5.646","293.500","6.282","299.200"
"Prentiss","02-August-2015 01:00","8.040","244.300","7.350","250.600"
"Prentiss","02-August-2015 02:00","9.700","226.700","9.240","228.100"
"Prentiss","02-August-2015 03:00","8.240","216.400","7.750","226.400"
"Prentiss","02-August-2015 04:00","5.119","216.300","5.588","227.000"
"Prentiss","02-August-2015 05:00","9.360","208.500","6.111","199.200"
"Prentiss","02-August-2015 06:00","2.241","187.900","8.150","209.200"
"Prentiss","02-August-2015 07:00","13.030","211.100","8.710","219.800"
"Prentiss","02-August-2015 08:00","14.790","186.700","11.400","195.100"
"Prentiss","02-August-2015 09:00","11.740","160.900","12.210","184.400"
"Prentiss","02-August-2015 10:00","13.540","193.000","12.880","177.000"
"Prentiss","02-August-2015 11:00","13.580","159.400","13.180","169.800"
"Prentiss","02-August-2015 12:00","14.540","162.100","15.950","157.400"
"Prentiss","02-August-2015 13:00","14.370","169.800","15.980","168.200"
"Prentiss","02-August-2015 14:00","15.220","170.200","15.660","159.400"
"Prentiss","02-August-2015 15:00","16.160","154.100","15.600","157.200"
"Prentiss","02-August-2015 16:00","12.560","132.500","13.450","146.500"
"Prentiss","02-August-2015 17:00","14.160","118.600","14.930","116.700"
"Prentiss","02-August-2015 18:00","12.530","114.100","14.110","112.400"
"Prentiss","02-August-2015 19:00","8.980","100.300","10.380","105.800"
"Prentiss","02-August-2015 20:00","5.246","112.000","6.968","101.500"
"Prentiss","02-August-2015 21:00","7.530","95.300","7.490","107.400"
"Prentiss","02-August-2015 22:00","10.960","124.600","9.850","107.100"
"Prentiss","02-August-2015 23:00","10.550","106.600","11.330","111.800"
"Prentiss","03-August-2015 00:00","4.430","90.100","7.080","104.100"
"Prentiss","03-August-2015 01:00","4.243","114.700","5.260","94.300"
"Prentiss","03-August-2015 02:00","8.890","139.700","6.900","115.700"
"Prentiss","03-August-2015 03:00","13.140","150.100","13.080","155.400"
"Prentiss","03-August-2015 04:00","14.390","155.000","13.570","151.200"
"Prentiss","03-August-2015 05:00","9.120","81.500","11.050","132.800"
"Prentiss","03-August-2015 06:00","10.630","154.500","9.010","132.800"
"Prentiss","03-August-2015 07:00","9.590","129.700","11.680","138.800"
"Prentiss","03-August-2015 08:00","13.720","145.000","11.140","132.600"
"Prentiss","03-August-2015 09:00","17.390","147.400","17.400","151.400"
"Prentiss","03-August-2015 10:00","17.130","159.600","17.390","162.100"
"Prentiss","03-August-2015 11:00","12.960","169.500","14.080","168.600"
"Prentiss","03-August-2015 12:00","14.490","143.200","14.080","143.800"
"Prentiss","03-August-2015 13:00","14.770","134.900","14.060","142.300"
"Prentiss","03-August-2015 14:00","13.080","130.500","13.820","137.300"
"Prentiss","03-August-2015 15:00","12.630","155.600","12.620","146.600"
"Prentiss","03-August-2015 16:00","11.450","144.400","10.280","146.300"
"Prentiss","03-August-2015 17:00","5.632","127.800","8.060","131.700"
"Prentiss","03-August-2015 18:00","6.116","108.100","5.980","124.300"
"Prentiss","03-August-2015 19:00","8.920","111.900","7.380","106.500"
"Prentiss","03-August-2015 20:00","11.380","141.500","8.860","128.200"
"Prentiss","03-August-2015 21:00","16.390","206.700","11.000","175.300"
"Prentiss","03-August-2015 22:00","14.950","196.700","15.420","192.600"
"Prentiss","03-August-2015 23:00","16.780","168.700","15.950","206.500"
"Prentiss","04-August-2015 00:00","10.030","221.200","13.400","203.600"
"Prentiss","04-August-2015 01:00","13.470","187.500","9.730","188.800"
"Prentiss","04-August-2015 02:00","7.720","177.900","9.440","150.000"
"Prentiss","04-August-2015 03:00","9.490","190.300","7.330","170.600"
"Prentiss","04-August-2015 04:00","8.550","163.900","9.110","138.800"
"Prentiss","04-August-2015 05:00","6.780","322.200","10.260","207.500"
"Prentiss","04-August-2015 06:00","20.360","328.100","18.270","328.600"
"Prentiss","04-August-2015 07:00","15.740","318.900","15.980","317.900"
"Prentiss","04-August-2015 08:00","14.500","320.600","16.760","322.000"
"Prentiss","04-August-2015 09:00","15.070","310.700","12.170","307.200"
"Prentiss","04-August-2015 10:00","15.780","310.800","14.460","313.600"
"Prentiss","04-August-2015 11:00","17.400","315.900","16.300","313.700"
"Prentiss","04-August-2015 12:00","16.780","311.600","16.800","314.800"
"Prentiss","04-August-2015 13:00","17.820","342.700","18.250","330.100"
"Prentiss","04-August-2015 14:00","19.050","343.100","18.560","343.500"
"Prentiss","04-August-2015 15:00","17.310","343.700","16.700","347.500"
"Prentiss","04-August-2015 16:00","14.320","357.100","16.740","352.500"
"Prentiss","04-August-2015 17:00","8.930","4.218","12.530","9.220"
"Prentiss","04-August-2015 18:00","16.010","291.300","12.890","308.800"
"Prentiss","04-August-2015 19:00","11.970","293.100","14.380","290.700"
"Prentiss","04-August-2015 20:00","10.560","270.400","11.410","270.800"
"Prentiss","04-August-2015 21:00","7.550","270.600","8.460","270.900"
"Prentiss","04-August-2015 22:00","10.630","265.300","10.160","273.400"
"Prentiss","04-August-2015 23:00","11.040","275.700","11.560","280.300"
"Prentiss","05-August-2015 00:00","10.040","288.200","10.300","282.300"
"Prentiss","05-August-2015 01:00","9.840","313.400","9.360","301.400"
"Prentiss","05-August-2015 02:00","6.316","318.400","8.700","303.500"
"Prentiss","05-August-2015 03:00","7.810","305.400","7.380","305.200"
"Prentiss","05-August-2015 04:00","8.870","282.100","9.030","283.600"
"Prentiss","05-August-2015 05:00","9.980","257.900","9.650","270.300"
"Prentiss","05-August-2015 06:00","10.180","273.400","9.570","263.200"
"Prentiss","05-August-2015 07:00","4.324","318.300","6.607","291.700"
"Prentiss","05-August-2015 08:00","3.543","322.700","4.065","322.300"
"Prentiss","05-August-2015 09:00","3.311","271.400","2.727","357.900"
"Prentiss","05-August-2015 10:00","9.170","283.100","8.960","298.400"
"Prentiss","05-August-2015 11:00","3.105","69.220","5.527","14.390"
"Prentiss","05-August-2015 12:00","2.774","61.280","4.457","56.440"
"Prentiss","05-August-2015 13:00","4.582","289.000","4.725","297.900"
"Prentiss","05-August-2015 14:00","9.340","309.400","5.528","300.300"
"Prentiss","05-August-2015 15:00","3.979","333.500","3.664","290.700"
"Prentiss","05-August-2015 16:00","0.505","214.100","3.342","34.660"
"Prentiss","05-August-2015 17:00","15.550","3.430","13.220","350.100"
"Prentiss","05-August-2015 18:00","12.000","338.200","15.160","336.700"
"Prentiss","05-August-2015 19:00","13.530","325.600","8.770","282.900"
"Prentiss","05-August-2015 20:00","7.400","1.524","5.375","338.900"
"Prentiss","05-August-2015 21:00","3.392","53.680","4.995","86.500"
"Prentiss","05-August-2015 22:00","2.069","273.100","2.279","155.400"
"Prentiss","05-August-2015 23:00","7.830","308.900","4.741","309.100"
"Prentiss","06-August-2015 00:00","7.600","321.000","8.250","314.200"
"Prentiss","06-August-2015 01:00","5.088","10.320","5.346","358.100"
"Prentiss","06-August-2015 02:00","5.329","40.030","2.708","39.880"
"Prentiss","06-August-2015 03:00","0.759","298.400","1.764","48.890"
"Prentiss","06-August-2015 04:00","5.997","329.600","5.284","300.100"
"Prentiss","06-August-2015 05:00","2.733","6.901","5.472","356.800"
"Prentiss","06-August-2015 06:00","6.299","264.900","3.968","267.700"
"Prentiss","06-August-2015 07:00","6.294","303.300","7.210","292.200"
"Prentiss","06-August-2015 08:00","1.294","269.200","4.501","303.900"
"Prentiss","06-August-2015 09:00","8.050","320.200","7.680","320.200"
"Prentiss","06-August-2015 10:00","7.020","308.100","8.550","307.500"
"Prentiss","06-August-2015 11:00","9.370","331.800","7.400","316.200"
"Prentiss","06-August-2015 12:00","10.920","326.300","9.620","322.400"
"Prentiss","06-August-2015 13:00","10.430","349.400","11.070","343.000"
"Prentiss","06-August-2015 14:00","8.330","14.930","9.470","358.000"
"Prentiss","06-August-2015 15:00","7.130","349.400","7.140","0.961"
"Prentiss","06-August-2015 16:00","8.210","345.000","7.110","356.200"
"Prentiss","06-August-2015 17:00","8.240","280.900","7.340","340.700"
"Prentiss","06-August-2015 18:00","19.690","304.300","14.480","296.700"
"Prentiss","06-August-2015 19:00","10.680","304.300","14.210","302.000"
"Prentiss","06-August-2015 20:00","10.040","306.000","11.230","302.600"
"Prentiss","06-August-2015 21:00","11.170","","11.100",""
"Prentiss","06-August-2015 22:00","12.300","275.700","10.960","277.000"
"Prentiss","06-August-2015 23:00","16.270","303.900","14.920","288.600"
"Prentiss","07-August-2015 00:00","12.690","300.300","12.700","303.200"
"Prentiss","07-August-2015 01:00","10.400","298.800","13.080","301.600"
"Prentiss","07-August-2015 02:00","13.130","297.100","11.320","297.600"
"Prentiss","07-August-2015 03:00","14.620","290.100","12.730","295.700"
"Prentiss","07-August-2015 04:00","12.960","287.400","13.380","289.400"
"Prentiss","07-August-2015 05:00","12.500","280.100","12.700","281.900"
"Prentiss","07-August-2015 06:00","11.540","270.000","11.110","278.300"
"Prentiss","07-August-2015 07:00","12.700","273.300","10.770","275.300"
"Prentiss","07-August-2015 08:00","12.930","306.600","14.060","293.900"
"Prentiss","07-August-2015 09:00","18.360","318.300","17.470","311.400"
"Prentiss","07-August-2015 10:00","15.790","324.700","16.650","315.400"
"Prentiss","07-August-2015 11:00","18.180","317.500","17.040","314.300"
"Prentiss","07-August-2015 12:00","18.160","310.400","17.810","310.700"
"Prentiss","07-August-2015 13:00","16.480","314.000","17.190","318.700"
"Prentiss","07-August-2015 14:00","14.820","326.500","16.800","322.100"
"Prentiss","07-August-2015 15:00","18.090","315.200","19.090","317.600"
"Prentiss","07-August-2015 16:00","16.030","338.900","15.480","334.500"
"Prentiss","07-August-2015 17:00","12.790","353.100","14.460","331.600"
"Prentiss","07-August-2015 18:00","4.487","356.700","7.560","352.500"
"Prentiss","07-August-2015 19:00","0.266","3.606","2.971","0.985"
"Prentiss","07-August-2015 20:00","5.193","195.400","2.144","182.900"
"Prentiss","07-August-2015 21:00","6.300","186.400","5.584","181.300"
"Prentiss","07-August-2015 22:00","10.820","192.400","6.517","184.400"
"Prentiss","07-August-2015 23:00","9.890","187.700","8.510","185.300"
"Prentiss","08-August-2015 00:00","13.590","203.500","11.270","193.800"
"Prentiss","08-August-2015 01:00","7.830","206.700","10.270","207.700"
"Prentiss","08-August-2015 02:00","10.630","212.800","8.170","205.800"
"Prentiss","08-August-2015 03:00","13.130","207.300","12.340","205.500"
"Prentiss","08-August-2015 04:00","10.740","205.400","11.690","206.000"
"Prentiss","08-August-2015 05:00","13.980","207.500","12.170","204.100"
"Prentiss","08-August-2015 06:00","12.340","201.000","12.450","203.000"
"Prentiss","08-August-2015 07:00","4.732","137.600","8.710","181.600"
"Prentiss","08-August-2015 08:00","14.420","173.200","10.140","169.100"
"Prentiss","08-August-2015 09:00","16.230","175.200","14.700","177.500"
"Prentiss","08-August-2015 10:00","19.700","181.600","16.350","174.700"
"Prentiss","08-August-2015 11:00","23.390","182.200","20.830","181.200"
"Prentiss","08-August-2015 12:00","18.960","189.100","21.440","185.300"
"Prentiss","08-August-2015 13:00","15.260","192.900","17.000","186.200"
"Prentiss","08-August-2015 14:00","13.140","215.700","13.700","202.900"
"Prentiss","08-August-2015 15:00","12.430","207.600","11.320","204.400"
"Prentiss","08-August-2015 16:00","11.100","191.300","9.060","196.400"
"Prentiss","08-August-2015 17:00","6.758","218.900","6.145","189.700"
