"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-December-2016 00:00","0.000","119.000","0.808","98.800"
"Prentiss","01-December-2016 01:00","3.809","59.580","1.582","61.240"
"Prentiss","01-December-2016 02:00","3.195","27.270","3.702","50.590"
"Prentiss","01-December-2016 03:00","4.365","10.640","3.583","5.918"
"Prentiss","01-December-2016 04:00","4.886","12.920","4.064","13.610"
"Prentiss","01-December-2016 05:00","4.615","1.427","4.911","11.160"
"Prentiss","01-December-2016 06:00","4.414","30.200","4.516","27.040"
"Prentiss","01-December-2016 07:00","2.663","5.851","3.564","8.570"
"Prentiss","01-December-2016 08:00","0.000","344.500","1.674","0.216"
"Prentiss","01-December-2016 09:00","0.000","117.300","0.000","34.680"
"Prentiss","01-December-2016 10:00","0.000","223.500","0.000","170.300"
"Prentiss","01-December-2016 11:00","1.932","238.500","1.109","229.500"
"Prentiss","01-December-2016 12:00","1.822","205.800","2.095","216.500"
"Prentiss","01-December-2016 13:00","3.832","237.000","3.213","228.000"
"Prentiss","01-December-2016 14:00","3.653","237.200","3.393","252.500"
"Prentiss","01-December-2016 15:00","4.310","299.700","1.535","282.700"
"Prentiss","01-December-2016 16:00","6.146","309.900","4.841","302.600"
"Prentiss","01-December-2016 17:00","11.850","318.800","10.260","306.200"
"Prentiss","01-December-2016 18:00","10.570","324.900","11.410","318.600"
"Prentiss","01-December-2016 19:00","8.740","297.200","11.220","315.900"
"Prentiss","01-December-2016 20:00","12.220","330.600","11.840","326.800"
"Prentiss","01-December-2016 21:00","10.250","284.700","10.440","312.200"
"Prentiss","01-December-2016 22:00","11.190","303.500","10.370","292.400"
"Prentiss","01-December-2016 23:00","11.860","300.900","9.520","302.300"
"Prentiss","02-December-2016 00:00","10.940","293.400","11.520","289.000"
"Prentiss","02-December-2016 01:00","13.020","281.200","11.200","285.700"
"Prentiss","02-December-2016 02:00","13.240","275.600","14.200","278.900"
"Prentiss","02-December-2016 03:00","12.920","263.200","14.150","268.000"
"Prentiss","02-December-2016 04:00","13.260","262.100","13.260","268.600"
"Prentiss","02-December-2016 05:00","14.290","231.200","12.910","239.000"
"Prentiss","02-December-2016 06:00","18.470","219.100","17.590","223.000"
"Prentiss","02-December-2016 07:00","5.781","146.500","8.800","179.800"
"Prentiss","02-December-2016 08:00","14.230","183.500","8.270","168.600"
"Prentiss","02-December-2016 09:00","8.470","161.500","14.060","185.300"
"Prentiss","02-December-2016 10:00","9.230","147.600","8.930","144.600"
"Prentiss","02-December-2016 11:00","11.210","167.000","8.880","141.800"
"Prentiss","02-December-2016 12:00","13.580","166.900","13.340","163.600"
"Prentiss","02-December-2016 13:00","13.590","131.600","14.050","144.700"
"Prentiss","02-December-2016 14:00","10.820","175.500","13.760","164.500"
"Prentiss","02-December-2016 15:00","10.480","180.100","7.829","153.200"
"Prentiss","02-December-2016 16:00","6.161","156.300","7.751","158.700"
"Prentiss","02-December-2016 17:00","9.650","248.900","6.823","175.900"
"Prentiss","02-December-2016 18:00","4.385","169.600","10.140","225.200"
"Prentiss","02-December-2016 19:00","7.970","224.400","7.317","234.700"
"Prentiss","02-December-2016 20:00","11.260","248.300","9.610","239.100"
"Prentiss","02-December-2016 21:00","15.070","244.600","13.060","239.100"
"Prentiss","02-December-2016 22:00","13.510","248.900","10.130","255.400"
"Prentiss","02-December-2016 23:00","13.060","255.200","13.380","249.400"
"Prentiss","03-December-2016 00:00","15.230","267.500","14.820","256.400"
"Prentiss","03-December-2016 01:00","14.030","300.700","14.270","294.400"
"Prentiss","03-December-2016 02:00","12.590","273.100","13.770","285.800"
"Prentiss","03-December-2016 03:00","13.580","302.800","13.760","291.100"
"Prentiss","03-December-2016 04:00","12.050","259.700","12.520","281.700"
"Prentiss","03-December-2016 05:00","12.160","271.100","13.020","272.000"
"Prentiss","03-December-2016 06:00","7.683","292.300","11.230","283.400"
"Prentiss","03-December-2016 07:00","12.630","305.100","11.540","314.400"
"Prentiss","03-December-2016 08:00","14.960","293.000","12.700","283.900"
"Prentiss","03-December-2016 09:00","16.160","298.100","18.130","325.200"
"Prentiss","03-December-2016 10:00","19.710","309.700","17.580","288.700"
"Prentiss","03-December-2016 11:00","10.600","273.200","11.610","283.700"
"Prentiss","03-December-2016 12:00","14.420","240.900","12.110","262.200"
"Prentiss","03-December-2016 13:00","18.330","231.600","17.760","230.600"
"Prentiss","03-December-2016 14:00","16.600","227.200","16.900","227.800"
"Prentiss","03-December-2016 15:00","17.160","215.600","18.180","223.500"
"Prentiss","03-December-2016 16:00","17.310","211.900","17.850","213.900"
"Prentiss","03-December-2016 17:00","15.220","210.200","15.300","211.900"
"Prentiss","03-December-2016 18:00","16.080","236.000","15.020","227.000"
"Prentiss","03-December-2016 19:00","10.850","310.100","10.150","290.700"
"Prentiss","03-December-2016 20:00","12.320","289.200","11.700","291.400"
"Prentiss","03-December-2016 21:00","11.930","256.200","11.770","284.500"
"Prentiss","03-December-2016 22:00","10.970","213.200","8.880","229.700"
"Prentiss","03-December-2016 23:00","8.920","266.800","5.472","246.100"
"Prentiss","04-December-2016 00:00","2.733","339.100","5.630","279.600"
"Prentiss","04-December-2016 01:00","17.860","357.400","6.665","353.600"
"Prentiss","04-December-2016 02:00","14.260","346.100","16.320","354.200"
"Prentiss","04-December-2016 03:00","13.800","275.000","14.220","315.600"
"Prentiss","04-December-2016 04:00","11.510","232.700","11.280","257.200"
"Prentiss","04-December-2016 05:00","10.190","235.700","12.520","228.400"
"Prentiss","04-December-2016 06:00","5.204","244.100","10.890","268.000"
"Prentiss","04-December-2016 07:00","4.096","255.600","6.390","238.700"
"Prentiss","04-December-2016 08:00","11.160","356.500","7.205","314.400"
"Prentiss","04-December-2016 09:00","11.120","21.730","10.220","13.000"
"Prentiss","04-December-2016 10:00","10.490","284.300","9.070","336.700"
"Prentiss","04-December-2016 11:00","8.820","294.300","9.650","286.700"
"Prentiss","04-December-2016 12:00","11.890","300.400","10.450","301.400"
"Prentiss","04-December-2016 13:00","22.630","308.700","17.340","307.200"
"Prentiss","04-December-2016 14:00","19.410","303.600","18.100","307.800"
"Prentiss","04-December-2016 15:00","16.590","289.600","16.750","293.900"
"Prentiss","04-December-2016 16:00","14.530","291.000","16.730","291.200"
"Prentiss","04-December-2016 17:00","15.880","310.300","14.990","304.200"
"Prentiss","04-December-2016 18:00","24.520","331.800","18.860","318.700"
"Prentiss","04-December-2016 19:00","32.100","342.400","27.680","345.000"
"Prentiss","04-December-2016 20:00","41.480","326.200","38.090","333.500"
"Prentiss","04-December-2016 21:00","40.560","328.400","38.660","329.200"
"Prentiss","04-December-2016 22:00","38.130","334.500","38.300","333.100"
"Prentiss","04-December-2016 23:00","37.110","337.700","38.100","335.200"
"Prentiss","05-December-2016 00:00","41.200","333.000","39.090","333.700"
"Prentiss","05-December-2016 01:00","32.610","329.600","41.060","331.200"
"Prentiss","05-December-2016 02:00","37.500","330.200","34.520","330.700"
"Prentiss","05-December-2016 03:00","37.050","325.800","38.300","329.500"
"Prentiss","05-December-2016 04:00","34.790","321.600","34.670","322.800"
"Prentiss","05-December-2016 05:00","37.000","322.200","36.210","321.200"
"Prentiss","05-December-2016 06:00","31.100","322.100","32.670","323.400"
"Prentiss","05-December-2016 07:00","36.190","321.400","33.640","322.100"
"Prentiss","05-December-2016 08:00","29.600","320.900","36.090","322.000"
"Prentiss","05-December-2016 09:00","33.240","324.600","31.980","322.700"
"Prentiss","05-December-2016 10:00","32.330","321.200","30.150","321.300"
"Prentiss","05-December-2016 11:00","34.020","320.700","32.970","320.600"
"Prentiss","05-December-2016 12:00","29.060","323.900","32.700","321.500"
"Prentiss","05-December-2016 13:00","32.790","325.900","30.980","322.500"
"Prentiss","05-December-2016 14:00","31.550","319.600","29.640","321.300"
"Prentiss","05-December-2016 15:00","28.930","330.000","30.400","325.000"
"Prentiss","05-December-2016 16:00","22.760","328.200","25.560","330.400"
"Prentiss","05-December-2016 17:00","22.100","320.900","20.670","323.600"
