"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-June-2017 00:00","11.250","271.600","6.904","297.500"
"Prentiss","01-June-2017 01:00","5.047","179.000","7.498","263.100"
"Prentiss","01-June-2017 02:00","12.470","222.800","8.240","200.500"
"Prentiss","01-June-2017 03:00","7.283","230.600","11.320","242.400"
"Prentiss","01-June-2017 04:00","16.620","286.900","17.930","242.400"
"Prentiss","01-June-2017 05:00","17.890","302.200","15.330","293.600"
"Prentiss","01-June-2017 06:00","17.050","311.100","19.300","308.600"
"Prentiss","01-June-2017 07:00","21.630","324.200","18.530","308.300"
"Prentiss","01-June-2017 08:00","17.550","326.400","19.130","326.600"
"Prentiss","01-June-2017 09:00","23.150","328.100","21.370","329.700"
"Prentiss","01-June-2017 10:00","21.300","337.000","23.240","334.700"
"Prentiss","01-June-2017 11:00","19.130","334.200","19.990","330.900"
"Prentiss","01-June-2017 12:00","19.140","8.420","17.840","350.800"
"Prentiss","01-June-2017 13:00","14.120","8.140","17.450","12.400"
"Prentiss","01-June-2017 14:00","12.610","6.059","10.180","6.901"
"Prentiss","01-June-2017 15:00","5.783","143.100","7.571","57.210"
"Prentiss","01-June-2017 16:00","6.154","150.900","6.453","134.600"
"Prentiss","01-June-2017 17:00","3.512","77.850","5.285","118.200"
"Prentiss","01-June-2017 18:00","8.810","115.200","5.910","128.900"
"Prentiss","01-June-2017 19:00","9.820","136.300","8.880","129.900"
"Prentiss","01-June-2017 20:00","9.050","108.100","11.350","120.500"
"Prentiss","01-June-2017 21:00","7.545","122.700","7.455","111.300"
"Prentiss","01-June-2017 22:00","8.110","116.600","7.497","115.400"
"Prentiss","01-June-2017 23:00","7.675","105.100","9.560","135.100"
"Prentiss","02-June-2017 00:00","22.720","285.700","17.860","277.800"
"Prentiss","02-June-2017 01:00","17.070","313.200","17.950","297.600"
"Prentiss","02-June-2017 02:00","16.840","313.400","18.490","303.900"
"Prentiss","02-June-2017 03:00","12.440","299.300","15.840","299.000"
"Prentiss","02-June-2017 04:00","7.704","296.000","7.931","261.400"
"Prentiss","02-June-2017 05:00","15.100","273.700","14.420","316.900"
"Prentiss","02-June-2017 06:00","15.270","292.900","13.690","295.900"
"Prentiss","02-June-2017 07:00","17.540","307.000","17.000","301.600"
"Prentiss","02-June-2017 08:00","11.650","294.300","13.190","309.300"
"Prentiss","02-June-2017 09:00","15.750","290.500","13.630","290.900"
"Prentiss","02-June-2017 10:00","17.840","301.700","16.120","300.100"
"Prentiss","02-June-2017 11:00","19.390","319.000","17.130","311.400"
"Prentiss","02-June-2017 12:00","14.750","290.900","16.020","309.400"
"Prentiss","02-June-2017 13:00","17.780","324.800","16.910","310.800"
"Prentiss","02-June-2017 14:00","27.360","330.700","20.300","329.400"
"Prentiss","02-June-2017 15:00","20.450","348.700","25.920","340.700"
"Prentiss","02-June-2017 16:00","8.310","0.398","13.030","2.847"
"Prentiss","02-June-2017 17:00","14.920","332.300","12.060","314.800"
"Prentiss","02-June-2017 18:00","25.410","10.160","20.240","343.000"
"Prentiss","02-June-2017 19:00","15.280","359.600","11.910","10.590"
"Prentiss","02-June-2017 20:00","2.961","49.540","13.630","359.500"
"Prentiss","02-June-2017 21:00","11.210","227.600","5.867","231.900"
"Prentiss","02-June-2017 22:00","11.090","258.800","11.190","244.800"
"Prentiss","02-June-2017 23:00","12.170","242.000","10.610","253.300"
"Prentiss","03-June-2017 00:00","14.170","232.600","12.420","240.100"
"Prentiss","03-June-2017 01:00","16.150","216.700","16.180","224.500"
"Prentiss","03-June-2017 02:00","20.160","225.600","21.940","224.300"
"Prentiss","03-June-2017 03:00","14.310","224.100","17.610","222.900"
"Prentiss","03-June-2017 04:00","16.690","225.100","15.440","225.900"
"Prentiss","03-June-2017 05:00","18.280","231.900","17.800","227.500"
"Prentiss","03-June-2017 06:00","16.690","218.500","17.240","224.300"
"Prentiss","03-June-2017 07:00","12.450","214.900","14.550","217.700"
"Prentiss","03-June-2017 08:00","10.540","185.500","11.090","201.000"
"Prentiss","03-June-2017 09:00","14.080","162.100","11.740","171.100"
"Prentiss","03-June-2017 10:00","17.350","161.600","16.680","160.200"
"Prentiss","03-June-2017 11:00","20.470","149.700","19.330","153.800"
"Prentiss","03-June-2017 12:00","20.560","163.300","21.830","164.700"
"Prentiss","03-June-2017 13:00","18.490","153.600","19.380","157.600"
"Prentiss","03-June-2017 14:00","21.600","163.600","21.570","174.700"
"Prentiss","03-June-2017 15:00","18.850","194.600","19.860","179.400"
"Prentiss","03-June-2017 16:00","13.760","168.400","15.810","190.600"
"Prentiss","03-June-2017 17:00","6.920","228.500","12.050","214.900"
"Prentiss","03-June-2017 18:00","4.659","157.500","6.641","190.300"
"Prentiss","03-June-2017 19:00","7.910","83.500","5.219","98.600"
"Prentiss","03-June-2017 20:00","5.132","51.310","6.623","68.490"
"Prentiss","03-June-2017 21:00","6.215","38.000","4.611","49.940"
"Prentiss","03-June-2017 22:00","10.870","313.000","6.169","345.200"
"Prentiss","03-June-2017 23:00","4.999","19.950","7.567","357.600"
"Prentiss","04-June-2017 00:00","9.720","306.600","10.100","304.800"
"Prentiss","04-June-2017 01:00","13.540","288.800","11.520","288.400"
"Prentiss","04-June-2017 02:00","20.400","322.700","15.230","314.700"
"Prentiss","04-June-2017 03:00","20.850","305.200","22.220","318.400"
"Prentiss","04-June-2017 04:00","22.290","304.200","22.270","302.700"
"Prentiss","04-June-2017 05:00","16.010","306.600","19.740","304.700"
"Prentiss","04-June-2017 06:00","16.870","307.000","16.280","307.000"
"Prentiss","04-June-2017 07:00","14.730","305.600","16.800","304.500"
"Prentiss","04-June-2017 08:00","14.090","295.200","14.000","295.500"
"Prentiss","04-June-2017 09:00","13.650","304.000","13.790","301.500"
"Prentiss","04-June-2017 10:00","15.910","314.400","16.980","318.800"
"Prentiss","04-June-2017 11:00","16.630","326.900","17.230","320.200"
"Prentiss","04-June-2017 12:00","15.200","328.200","17.080","336.800"
"Prentiss","04-June-2017 13:00","8.420","356.300","10.280","346.500"
"Prentiss","04-June-2017 14:00","7.086","32.850","8.850","26.470"
"Prentiss","04-June-2017 15:00","9.840","49.820","9.380","51.780"
"Prentiss","04-June-2017 16:00","9.180","62.410","12.070","49.430"
"Prentiss","04-June-2017 17:00","10.250","99.200","9.560","79.100"
"Prentiss","04-June-2017 18:00","8.320","13.900","5.757","71.840"
"Prentiss","04-June-2017 19:00","14.260","341.400","11.840","355.600"
"Prentiss","04-June-2017 20:00","20.210","323.800","15.200","329.100"
"Prentiss","04-June-2017 21:00","23.420","326.100","23.960","326.300"
"Prentiss","04-June-2017 22:00","29.850","318.400","27.080","313.400"
"Prentiss","04-June-2017 23:00","24.680","298.500","24.410","312.000"
"Prentiss","05-June-2017 00:00","26.260","327.900","23.850","314.900"
"Prentiss","05-June-2017 01:00","19.590","9.560","25.790","348.100"
"Prentiss","05-June-2017 02:00","21.730","11.950","21.190","12.050"
"Prentiss","05-June-2017 03:00","15.170","315.400","16.500","320.500"
"Prentiss","05-June-2017 04:00","12.600","316.000","13.500","315.100"
"Prentiss","05-June-2017 05:00","16.750","304.200","14.340","302.300"
"Prentiss","05-June-2017 06:00","19.310","306.600","17.050","308.800"
"Prentiss","05-June-2017 07:00","20.350","317.800","20.680","314.900"
"Prentiss","05-June-2017 08:00","21.030","317.300","19.680","317.000"
"Prentiss","05-June-2017 09:00","21.970","320.100","21.330","320.100"
"Prentiss","05-June-2017 10:00","22.740","336.800","22.850","324.100"
"Prentiss","05-June-2017 11:00","22.290","342.000","23.880","340.000"
"Prentiss","05-June-2017 12:00","23.400","336.400","24.540","339.400"
"Prentiss","05-June-2017 13:00","28.090","346.800","25.250","335.100"
"Prentiss","05-June-2017 14:00","21.190","323.700","24.320","338.900"
"Prentiss","05-June-2017 15:00","19.310","344.600","21.140","344.700"
"Prentiss","05-June-2017 16:00","21.810","343.900","19.420","339.200"
"Prentiss","05-June-2017 17:00","16.500","324.800","18.190","325.100"
"Prentiss","05-June-2017 18:00","15.270","324.900","16.800","325.800"
"Prentiss","05-June-2017 19:00","15.320","345.300","15.610","341.700"
"Prentiss","05-June-2017 20:00","8.480","346.400","10.660","347.700"
"Prentiss","05-June-2017 21:00","1.852","2.976","4.078","2.965"
"Prentiss","05-June-2017 22:00","2.288","142.200","1.659","93.600"
"Prentiss","05-June-2017 23:00","4.412","140.900","3.031","145.700"
"Prentiss","06-June-2017 00:00","8.060","194.000","5.155","169.600"
"Prentiss","06-June-2017 01:00","9.280","186.500","8.600","185.500"
"Prentiss","06-June-2017 02:00","9.760","182.000","9.470","180.300"
"Prentiss","06-June-2017 03:00","11.560","202.600","12.150","208.600"
"Prentiss","06-June-2017 04:00","10.970","199.500","9.920","199.800"
"Prentiss","06-June-2017 05:00","7.645","189.400","9.380","194.800"
"Prentiss","06-June-2017 06:00","3.178","180.900","2.815","127.200"
"Prentiss","06-June-2017 07:00","4.239","135.600","4.014","128.100"
"Prentiss","06-June-2017 08:00","10.670","132.100","8.650","124.500"
"Prentiss","06-June-2017 09:00","19.290","162.400","13.560","149.900"
"Prentiss","06-June-2017 10:00","23.130","163.200","21.670","166.600"
"Prentiss","06-June-2017 11:00","19.080","166.700","21.240","164.000"
"Prentiss","06-June-2017 12:00","23.160","153.800","21.540","161.500"
"Prentiss","06-June-2017 13:00","21.230","171.100","20.940","169.900"
"Prentiss","06-June-2017 14:00","20.650","175.200","20.690","166.300"
"Prentiss","06-June-2017 15:00","26.270","179.800","22.060","175.600"
"Prentiss","06-June-2017 16:00","22.860","152.800","21.260","158.400"
"Prentiss","06-June-2017 17:00","22.260","167.000","22.220","168.300"
"Prentiss","06-June-2017 18:00","18.840","161.100","21.550","161.400"
"Prentiss","06-June-2017 19:00","16.130","160.900","17.800","159.500"
