"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-April-2013 00:00","9.020","267.500","10.860","265.300"
"Prentiss","01-April-2013 01:00","10.110","273.300","8.950","272.400"
"Prentiss","01-April-2013 02:00","9.890","291.900","10.370","281.600"
"Prentiss","01-April-2013 03:00","11.800","15.320","9.670","347.600"
"Prentiss","01-April-2013 04:00","3.488","32.400","6.128","22.630"
"Prentiss","01-April-2013 05:00","3.665","71.800","3.615","56.570"
"Prentiss","01-April-2013 06:00","5.253","111.000","5.073","110.300"
"Prentiss","01-April-2013 07:00","5.902","127.000","5.031","126.500"
"Prentiss","01-April-2013 08:00","8.800","116.500","7.190","104.800"
"Prentiss","01-April-2013 09:00","8.640","113.300","9.810","115.300"
"Prentiss","01-April-2013 10:00","9.370","120.700","8.680","118.300"
"Prentiss","01-April-2013 11:00","13.030","109.600","12.640","114.300"
"Prentiss","01-April-2013 12:00","16.980","117.900","14.930","114.700"
"Prentiss","01-April-2013 13:00","19.430","120.000","18.340","117.300"
"Prentiss","01-April-2013 14:00","18.580","121.700","19.420","118.800"
"Prentiss","01-April-2013 15:00","19.570","118.400","18.640","119.800"
"Prentiss","01-April-2013 16:00","20.390","124.300","20.630","124.200"
"Prentiss","01-April-2013 17:00","21.250","124.600","21.400","125.200"
"Prentiss","01-April-2013 18:00","18.820","131.400","19.880","128.000"
"Prentiss","01-April-2013 19:00","18.380","122.700","18.630","122.900"
"Prentiss","01-April-2013 20:00","19.150","115.500","18.080","115.200"
"Prentiss","01-April-2013 21:00","14.160","114.100","16.490","115.000"
"Prentiss","01-April-2013 22:00","18.840","146.300","17.050","136.900"
"Prentiss","01-April-2013 23:00","21.490","164.800","21.030","155.100"
"Prentiss","02-April-2013 00:00","24.830","167.300","26.130","168.000"
"Prentiss","02-April-2013 01:00","23.690","148.500","24.100","158.000"
"Prentiss","02-April-2013 02:00","21.250","154.900","22.820","156.400"
"Prentiss","02-April-2013 03:00","19.330","148.700","18.160","155.500"
"Prentiss","02-April-2013 04:00","15.170","150.900","15.930","153.800"
"Prentiss","02-April-2013 05:00","9.340","160.400","11.730","156.100"
"Prentiss","02-April-2013 06:00","9.970","167.800","9.870","162.700"
"Prentiss","02-April-2013 07:00","8.100","157.600","7.850","160.900"
"Prentiss","02-April-2013 08:00","5.486","176.700","6.601","165.600"
"Prentiss","02-April-2013 09:00","5.657","220.000","6.322","209.300"
"Prentiss","02-April-2013 10:00","18.860","238.600","11.640","240.300"
"Prentiss","02-April-2013 11:00","15.230","262.200","15.830","254.100"
"Prentiss","02-April-2013 12:00","14.710","282.800","11.230","273.700"
"Prentiss","02-April-2013 13:00","6.419","281.300","11.040","299.500"
"Prentiss","02-April-2013 14:00","8.110","324.200","9.790","303.800"
"Prentiss","02-April-2013 15:00","2.478","347.700","5.423","321.100"
"Prentiss","02-April-2013 16:00","1.311","198.900","2.877","305.600"
"Prentiss","02-April-2013 17:00","0.850","73.000","1.871","179.300"
"Prentiss","02-April-2013 18:00","8.880","218.000","7.840","221.100"
"Prentiss","02-April-2013 19:00","9.320","","10.040",""
"Prentiss","02-April-2013 20:00","9.770","264.700","12.230","244.400"
"Prentiss","02-April-2013 21:00","13.530","239.100","14.570","241.400"
"Prentiss","02-April-2013 22:00","23.250","357.800","18.720","329.500"
"Prentiss","02-April-2013 23:00","7.770","","18.720",""
"Prentiss","03-April-2013 00:00","20.710","8.440","21.090","7.090"
"Prentiss","03-April-2013 01:00","21.960","4.168","27.390","5.258"
"Prentiss","03-April-2013 02:00","18.340","359.100","18.940","358.800"
"Prentiss","03-April-2013 03:00","17.360","332.500","16.520","349.600"
"Prentiss","03-April-2013 04:00","13.640","320.900","13.520","318.900"
"Prentiss","03-April-2013 05:00","14.390","320.700","14.620","319.900"
"Prentiss","03-April-2013 06:00","20.130","334.700","18.110","327.500"
"Prentiss","03-April-2013 07:00","21.300","331.200","20.580","335.300"
"Prentiss","03-April-2013 08:00","16.780","319.800","17.640","320.700"
"Prentiss","03-April-2013 09:00","21.300","321.100","21.200","319.600"
"Prentiss","03-April-2013 10:00","18.380","322.700","19.290","320.100"
