"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-June-2016 00:00","7.970","130.100","10.440","134.600"
"Prentiss","01-June-2016 01:00","15.160","171.000","11.460","160.700"
"Prentiss","01-June-2016 02:00","20.960","177.000","20.780","175.800"
"Prentiss","01-June-2016 03:00","16.890","169.600","18.710","172.700"
"Prentiss","01-June-2016 04:00","15.900","168.300","15.770","167.200"
"Prentiss","01-June-2016 05:00","17.250","177.500","17.470","175.600"
"Prentiss","01-June-2016 06:00","21.130","182.700","19.030","179.300"
"Prentiss","01-June-2016 07:00","14.180","186.900","13.370","177.500"
"Prentiss","01-June-2016 08:00","14.420","188.100","12.180","193.000"
"Prentiss","01-June-2016 09:00","13.940","199.200","13.130","202.400"
"Prentiss","01-June-2016 10:00","10.310","175.400","12.190","190.100"
"Prentiss","01-June-2016 11:00","10.810","231.100","11.050","203.900"
"Prentiss","01-June-2016 12:00","17.990","302.500","12.570","280.700"
"Prentiss","01-June-2016 13:00","14.890","287.000","17.390","271.800"
"Prentiss","01-June-2016 14:00","13.560","270.400","14.850","284.200"
"Prentiss","01-June-2016 15:00","12.280","264.000","13.850","269.900"
"Prentiss","01-June-2016 16:00","12.840","281.600","15.970","259.500"
"Prentiss","01-June-2016 17:00","13.220","289.500","11.640","283.400"
"Prentiss","01-June-2016 18:00","5.952","287.900","8.420","288.600"
"Prentiss","01-June-2016 19:00","11.040","7.270","11.170","4.963"
"Prentiss","01-June-2016 20:00","5.329","44.440","7.370","27.360"
"Prentiss","01-June-2016 21:00","5.098","24.540","5.109","38.090"
"Prentiss","01-June-2016 22:00","5.115","57.440","5.318","39.570"
"Prentiss","01-June-2016 23:00","8.530","173.300","6.336","102.700"
"Prentiss","02-June-2016 00:00","5.780","162.900","8.620","180.600"
"Prentiss","02-June-2016 01:00","7.740","200.000","5.034","119.700"
"Prentiss","02-June-2016 02:00","5.832","214.000","4.940","185.800"
"Prentiss","02-June-2016 03:00","11.710","218.200","11.740","217.700"
"Prentiss","02-June-2016 04:00","4.851","231.100","8.660","228.000"
"Prentiss","02-June-2016 05:00","9.040","260.200","7.350","249.200"
"Prentiss","02-June-2016 06:00","4.738","266.900","4.680","242.000"
"Prentiss","02-June-2016 07:00","8.970","249.500","7.560","255.100"
"Prentiss","02-June-2016 08:00","6.328","208.900","6.490","238.500"
"Prentiss","02-June-2016 09:00","5.766","209.700","6.269","193.600"
"Prentiss","02-June-2016 10:00","8.080","150.300","7.520","155.100"
"Prentiss","02-June-2016 11:00","9.280","180.900","8.660","158.000"
"Prentiss","02-June-2016 12:00","16.040","245.600","13.850","218.800"
"Prentiss","02-June-2016 13:00","13.880","233.200","12.250","222.700"
"Prentiss","02-June-2016 14:00","8.610","233.900","11.310","225.800"
"Prentiss","02-June-2016 15:00","9.300","236.300","10.080","238.100"
"Prentiss","02-June-2016 16:00","7.260","222.000","8.130","256.600"
"Prentiss","02-June-2016 17:00","36.060","303.100","18.340","271.800"
"Prentiss","02-June-2016 18:00","21.520","323.100","27.750","329.000"
"Prentiss","02-June-2016 19:00","28.910","353.100","35.710","345.300"
"Prentiss","02-June-2016 20:00","22.020","336.400","23.620","351.800"
"Prentiss","02-June-2016 21:00","15.440","299.300","15.590","307.700"
"Prentiss","02-June-2016 22:00","15.930","287.900","12.910","286.500"
"Prentiss","02-June-2016 23:00","14.750","285.200","14.950","285.200"
"Prentiss","03-June-2016 00:00","12.590","282.000","13.150","283.100"
"Prentiss","03-June-2016 01:00","11.720","284.700","12.090","282.100"
"Prentiss","03-June-2016 02:00","10.150","291.100","12.000","278.200"
"Prentiss","03-June-2016 03:00","10.350","286.900","9.530","275.500"
"Prentiss","03-June-2016 04:00","12.060","303.000","11.810","297.800"
"Prentiss","03-June-2016 05:00","12.710","280.300","11.690","282.400"
"Prentiss","03-June-2016 06:00","11.930","291.200","13.010","287.100"
"Prentiss","03-June-2016 07:00","11.660","287.300","11.660","285.600"
"Prentiss","03-June-2016 08:00","13.810","315.300","13.240","305.200"
"Prentiss","03-June-2016 09:00","18.080","331.500","17.350","323.800"
"Prentiss","03-June-2016 10:00","16.840","355.000","18.320","342.100"
"Prentiss","03-June-2016 11:00","11.130","315.000","12.190","334.000"
"Prentiss","03-June-2016 12:00","13.060","269.800","8.980","290.900"
"Prentiss","03-June-2016 13:00","8.230","244.100","10.130","269.200"
"Prentiss","03-June-2016 14:00","7.930","226.700","10.330","249.000"
"Prentiss","03-June-2016 15:00","14.350","252.300","13.620","252.500"
"Prentiss","03-June-2016 16:00","12.010","241.400","14.810","220.600"
"Prentiss","03-June-2016 17:00","14.930","215.000","15.360","234.600"
"Prentiss","03-June-2016 18:00","16.500","233.200","16.190","228.800"
"Prentiss","03-June-2016 19:00","12.840","273.100","14.230","255.700"
"Prentiss","03-June-2016 20:00","6.999","280.700","8.730","272.700"
"Prentiss","03-June-2016 21:00","6.851","322.500","6.056","322.200"
"Prentiss","03-June-2016 22:00","6.798","317.600","6.104","321.700"
"Prentiss","03-June-2016 23:00","7.570","291.000","7.120","303.100"
"Prentiss","04-June-2016 00:00","6.486","288.900","8.220","279.700"
"Prentiss","04-June-2016 01:00","10.420","288.900","10.240","292.800"
"Prentiss","04-June-2016 02:00","12.290","284.700","11.570","280.600"
"Prentiss","04-June-2016 03:00","11.070","263.300","11.190","272.100"
"Prentiss","04-June-2016 04:00","13.630","249.500","12.410","252.100"
"Prentiss","04-June-2016 05:00","12.160","263.600","14.260","248.700"
"Prentiss","04-June-2016 06:00","10.600","253.400","10.720","285.200"
"Prentiss","04-June-2016 07:00","9.680","262.500","11.700","240.000"
"Prentiss","04-June-2016 08:00","4.948","12.830","6.116","307.300"
"Prentiss","04-June-2016 09:00","12.740","79.300","9.950","69.440"
"Prentiss","04-June-2016 10:00","10.920","82.300","11.740","94.600"
"Prentiss","04-June-2016 11:00","7.960","54.120","9.030","90.100"
"Prentiss","04-June-2016 12:00","5.921","111.900","5.974","75.100"
"Prentiss","04-June-2016 13:00","7.850","23.720","5.916","21.420"
"Prentiss","04-June-2016 14:00","4.735","234.200","6.151","21.690"
"Prentiss","04-June-2016 15:00","9.380","332.900","6.307","313.300"
"Prentiss","04-June-2016 16:00","5.169","30.480","7.680","11.860"
"Prentiss","04-June-2016 17:00","9.460","329.900","8.760","2.072"
"Prentiss","04-June-2016 18:00","10.160","55.270","6.633","26.710"
"Prentiss","04-June-2016 19:00","13.380","77.900","11.550","70.200"
"Prentiss","04-June-2016 20:00","7.870","73.900","9.880","79.400"
"Prentiss","04-June-2016 21:00","4.709","66.430","6.932","78.700"
"Prentiss","04-June-2016 22:00","1.367","129.700","2.821","74.600"
"Prentiss","04-June-2016 23:00","11.180","33.440","10.120","33.700"
"Prentiss","05-June-2016 00:00","6.306","63.990","11.190","37.220"
"Prentiss","05-June-2016 01:00","9.410","39.230","5.438","49.600"
"Prentiss","05-June-2016 02:00","12.060","37.820","10.950","37.470"
"Prentiss","05-June-2016 03:00","10.100","35.910","10.450","40.960"
"Prentiss","05-June-2016 04:00","6.702","44.760","5.824","50.960"
"Prentiss","05-June-2016 05:00","11.120","276.400","5.577","327.000"
"Prentiss","05-June-2016 06:00","7.320","287.300","7.190","299.100"
"Prentiss","05-June-2016 07:00","7.130","307.700","6.674","299.600"
"Prentiss","05-June-2016 08:00","10.310","298.600","9.050","307.300"
"Prentiss","05-June-2016 09:00","7.880","303.000","7.780","300.900"
"Prentiss","05-June-2016 10:00","8.870","2.975","7.740","322.700"
"Prentiss","05-June-2016 11:00","7.090","335.900","7.970","328.000"
"Prentiss","05-June-2016 12:00","10.790","328.000","7.580","319.200"
"Prentiss","05-June-2016 13:00","10.250","323.000","7.570","301.300"
"Prentiss","05-June-2016 14:00","10.340","29.080","9.000","350.400"
"Prentiss","05-June-2016 15:00","3.652","194.300","5.162","283.600"
"Prentiss","05-June-2016 16:00","7.490","336.500","8.060","327.600"
"Prentiss","05-June-2016 17:00","7.300","333.500","5.989","321.100"
"Prentiss","05-June-2016 18:00","3.614","46.520","5.544","40.960"
"Prentiss","05-June-2016 19:00","5.547","93.200","3.854","94.800"
"Prentiss","05-June-2016 20:00","9.730","101.300","10.330","111.500"
"Prentiss","05-June-2016 21:00","7.320","121.000","6.869","114.900"
"Prentiss","05-June-2016 22:00","8.800","148.400","7.820","135.700"
"Prentiss","05-June-2016 23:00","10.830","136.600","9.210","138.900"
"Prentiss","06-June-2016 00:00","13.900","173.600","13.630","168.100"
"Prentiss","06-June-2016 01:00","16.000","177.100","13.310","172.400"
"Prentiss","06-June-2016 02:00","9.010","156.300","11.420","174.100"
"Prentiss","06-June-2016 03:00","7.290","104.100","7.770","126.800"
"Prentiss","06-June-2016 04:00","9.450","139.800","9.500","145.600"
"Prentiss","06-June-2016 05:00","17.040","167.400","15.260","162.900"
"Prentiss","06-June-2016 06:00","16.660","170.700","17.580","172.600"
"Prentiss","06-June-2016 07:00","18.740","169.800","19.910","171.900"
"Prentiss","06-June-2016 08:00","21.920","171.600","18.590","169.900"
"Prentiss","06-June-2016 09:00","32.220","186.800","25.800","181.100"
"Prentiss","06-June-2016 10:00","29.350","179.500","27.690","177.800"
"Prentiss","06-June-2016 11:00","26.510","173.700","28.760","173.500"
"Prentiss","06-June-2016 12:00","30.710","172.800","28.610","175.500"
"Prentiss","06-June-2016 13:00","24.130","184.700","27.650","181.700"
"Prentiss","06-June-2016 14:00","23.270","180.600","24.310","186.200"
"Prentiss","06-June-2016 15:00","20.490","175.500","22.940","172.500"
"Prentiss","06-June-2016 16:00","22.580","173.800","21.760","169.800"
"Prentiss","06-June-2016 17:00","21.180","173.400","22.300","164.800"
"Prentiss","06-June-2016 18:00","21.980","163.500","21.660","170.500"
"Prentiss","06-June-2016 19:00","19.630","164.200","20.950","164.900"
"Prentiss","06-June-2016 20:00","19.340","150.500","19.950","158.500"
"Prentiss","06-June-2016 21:00","17.750","147.200","17.700","146.900"
"Prentiss","06-June-2016 22:00","13.430","186.500","13.310","160.400"
"Prentiss","06-June-2016 23:00","17.170","199.600","16.060","198.600"
"Prentiss","07-June-2016 00:00","10.500","202.400","14.780","206.900"
"Prentiss","07-June-2016 01:00","16.010","254.700","9.820","235.500"
"Prentiss","07-June-2016 02:00","11.600","344.000","16.460","286.800"
"Prentiss","07-June-2016 03:00","11.360","40.550","10.170","35.630"
"Prentiss","07-June-2016 04:00","15.360","0.157","12.500","15.390"
"Prentiss","07-June-2016 05:00","11.550","25.580","13.280","18.230"
"Prentiss","07-June-2016 06:00","6.336","27.250","9.250","27.520"
"Prentiss","07-June-2016 07:00","7.520","307.800","5.530","24.040"
"Prentiss","07-June-2016 08:00","8.240","300.800","8.770","291.800"
"Prentiss","07-June-2016 09:00","9.780","316.400","9.990","308.400"
"Prentiss","07-June-2016 10:00","7.620","26.260","7.690","22.820"
"Prentiss","07-June-2016 11:00","12.560","40.890","8.990","24.310"
"Prentiss","07-June-2016 12:00","16.430","54.800","14.140","49.430"
"Prentiss","07-June-2016 13:00","15.110","60.900","15.870","68.740"
"Prentiss","07-June-2016 14:00","15.160","71.600","14.350","73.500"
"Prentiss","07-June-2016 15:00","14.340","56.070","15.080","72.400"
"Prentiss","07-June-2016 16:00","15.210","94.100","15.270","90.700"
"Prentiss","07-June-2016 17:00","18.340","84.000","16.920","82.600"
"Prentiss","07-June-2016 18:00","14.850","92.900","16.440","86.200"
"Prentiss","07-June-2016 19:00","12.560","79.500","13.960","87.700"
"Prentiss","07-June-2016 20:00","22.400","31.320","16.860","45.350"
"Prentiss","07-June-2016 21:00","9.960","99.200","15.170","83.800"
"Prentiss","07-June-2016 22:00","45.670","114.100","16.460","144.800"
"Prentiss","07-June-2016 23:00","10.730","171.200","16.380","121.500"
"Prentiss","08-June-2016 00:00","8.750","340.700","7.470","359.600"
"Prentiss","08-June-2016 01:00","9.190","315.000","7.730","315.600"
"Prentiss","08-June-2016 02:00","9.610","6.826","9.110","350.800"
"Prentiss","08-June-2016 03:00","2.685","326.700","5.716","351.800"
"Prentiss","08-June-2016 04:00","2.560","230.600","4.280","256.300"
"Prentiss","08-June-2016 05:00","9.790","231.100","8.500","221.000"
"Prentiss","08-June-2016 06:00","5.857","255.000","5.707","275.000"
"Prentiss","08-June-2016 07:00","8.450","212.700","8.810","224.800"
"Prentiss","08-June-2016 08:00","10.570","186.200","8.890","195.000"
"Prentiss","08-June-2016 09:00","9.350","178.000","12.410","180.000"
"Prentiss","08-June-2016 10:00","19.430","159.300","15.320","156.300"
"Prentiss","08-June-2016 11:00","18.860","167.200","19.750","155.700"
"Prentiss","08-June-2016 12:00","18.710","178.700","19.360","161.000"
"Prentiss","08-June-2016 13:00","16.310","171.600","19.130","166.100"
"Prentiss","08-June-2016 14:00","16.100","192.600","18.990","179.000"
"Prentiss","08-June-2016 15:00","25.870","175.000","17.730","177.700"
"Prentiss","08-June-2016 16:00","19.140","168.800","24.950","179.900"
"Prentiss","08-June-2016 17:00","13.710","291.400","14.590","188.200"
"Prentiss","08-June-2016 18:00","8.980","235.500","9.980","279.100"
"Prentiss","08-June-2016 19:00","7.110","327.700","7.800","262.200"
"Prentiss","08-June-2016 20:00","11.530","43.060","7.960","25.830"
"Prentiss","08-June-2016 21:00","9.190","80.200","11.920","61.350"
"Prentiss","08-June-2016 22:00","12.890","275.200","8.160","315.200"
"Prentiss","08-June-2016 23:00","13.920","323.300","15.140","301.500"
"Prentiss","09-June-2016 00:00","15.630","316.100","17.570","321.800"
"Prentiss","09-June-2016 01:00","18.810","311.400","18.820","314.900"
"Prentiss","09-June-2016 02:00","18.580","296.300","17.120","301.400"
"Prentiss","09-June-2016 03:00","20.370","295.100","16.480","299.000"
"Prentiss","09-June-2016 04:00","19.780","295.000","17.870","292.200"
"Prentiss","09-June-2016 05:00","17.390","293.500","18.640","289.500"
"Prentiss","09-June-2016 06:00","23.400","280.100","19.080","279.600"
"Prentiss","09-June-2016 07:00","15.230","288.200","18.540","287.300"
"Prentiss","09-June-2016 08:00","21.630","299.100","19.200","294.200"
"Prentiss","09-June-2016 09:00","25.100","303.000","24.180","300.200"
"Prentiss","09-June-2016 10:00","25.580","301.900","25.530","309.500"
"Prentiss","09-June-2016 11:00","23.120","297.800","24.140","300.200"
"Prentiss","09-June-2016 12:00","26.010","298.300","24.040","302.900"
"Prentiss","09-June-2016 13:00","26.020","313.700","25.640","309.800"
"Prentiss","09-June-2016 14:00","27.740","327.100","29.880","332.700"
"Prentiss","09-June-2016 15:00","22.350","308.800","23.880","321.200"
"Prentiss","09-June-2016 16:00","19.180","312.800","24.940","316.300"
"Prentiss","09-June-2016 17:00","20.220","","23.140",""
"Prentiss","09-June-2016 18:00","21.260","332.800","21.340","318.900"
"Prentiss","09-June-2016 19:00","21.960","339.000","21.020","342.200"
"Prentiss","09-June-2016 20:00","14.770","327.000","19.770","330.900"
"Prentiss","09-June-2016 21:00","14.430","326.700","14.940","327.200"
"Prentiss","09-June-2016 22:00","18.620","343.400","20.020","339.100"
"Prentiss","09-June-2016 23:00","12.970","319.100","15.370","326.600"
"Prentiss","10-June-2016 00:00","12.450","303.500","12.360","308.600"
"Prentiss","10-June-2016 01:00","10.610","299.900","11.640","311.900"
"Prentiss","10-June-2016 02:00","11.160","303.000","11.460","299.300"
"Prentiss","10-June-2016 03:00","11.350","315.100","11.320","304.200"
"Prentiss","10-June-2016 04:00","15.620","306.800","13.820","312.500"
"Prentiss","10-June-2016 05:00","13.170","331.900","14.150","324.700"
"Prentiss","10-June-2016 06:00","14.810","334.800","13.320","327.000"
"Prentiss","10-June-2016 07:00","15.380","346.600","15.200","340.200"
"Prentiss","10-June-2016 08:00","14.070","352.500","13.450","352.700"
"Prentiss","10-June-2016 09:00","16.400","4.864","15.740","10.580"
"Prentiss","10-June-2016 10:00","10.400","43.030","15.690","28.520"
"Prentiss","10-June-2016 11:00","14.350","28.410","11.150","37.200"
"Prentiss","10-June-2016 12:00","14.120","76.600","9.450","66.130"
"Prentiss","10-June-2016 13:00","13.100","90.300","13.380","76.600"
