"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","03-October-2015 21:00","14.490","336.600","15.570","341.300"
"Prentiss","03-October-2015 22:00","14.380","332.400","14.390","333.900"
"Prentiss","03-October-2015 23:00","12.280","351.800","12.720","345.100"
"Prentiss","04-October-2015 00:00","11.330","12.430","11.730","7.650"
"Prentiss","04-October-2015 01:00","13.550","33.830","11.700","18.490"
"Prentiss","04-October-2015 02:00","7.800","18.680","10.670","28.000"
"Prentiss","04-October-2015 03:00","8.980","11.710","8.980","7.610"
"Prentiss","04-October-2015 04:00","14.320","8.840","11.580","1.707"
"Prentiss","04-October-2015 05:00","11.340","355.700","11.640","13.900"
"Prentiss","04-October-2015 06:00","9.680","3.478","11.950","1.676"
"Prentiss","04-October-2015 07:00","9.650","9.300","10.690","34.800"
"Prentiss","04-October-2015 08:00","6.625","39.680","7.870","40.160"
"Prentiss","04-October-2015 09:00","7.450","15.610","6.160","47.380"
"Prentiss","04-October-2015 10:00","3.038","128.700","4.504","101.500"
"Prentiss","04-October-2015 11:00","3.072","113.500","4.063","108.700"
"Prentiss","04-October-2015 12:00","2.417","106.000","2.736","115.200"
"Prentiss","04-October-2015 13:00","6.605","168.000","5.296","156.300"
"Prentiss","04-October-2015 14:00","6.496","159.700","6.262","165.100"
"Prentiss","04-October-2015 15:00","8.560","160.800","7.780","183.500"
"Prentiss","04-October-2015 16:00","10.220","172.400","8.850","172.800"
"Prentiss","04-October-2015 17:00","7.580","157.200","9.460","157.700"
"Prentiss","04-October-2015 18:00","8.510","138.200","8.240","147.000"
"Prentiss","04-October-2015 19:00","7.280","166.100","6.733","161.700"
"Prentiss","04-October-2015 20:00","5.257","178.000","7.030","165.800"
"Prentiss","04-October-2015 21:00","11.460","188.800","7.350","195.100"
"Prentiss","04-October-2015 22:00","11.900","184.400","10.930","185.500"
"Prentiss","04-October-2015 23:00","12.540","183.400","12.040","181.000"
"Prentiss","05-October-2015 00:00","16.460","209.800","14.150","204.700"
"Prentiss","05-October-2015 01:00","6.166","197.700","11.280","202.400"
"Prentiss","05-October-2015 02:00","7.960","194.000","8.750","190.700"
"Prentiss","05-October-2015 03:00","7.260","219.000","7.260","207.400"
"Prentiss","05-October-2015 04:00","8.100","276.000","7.330","240.400"
"Prentiss","05-October-2015 05:00","10.980","261.000","11.570","256.600"
"Prentiss","05-October-2015 06:00","18.300","283.600","15.880","275.800"
"Prentiss","05-October-2015 07:00","15.470","284.900","17.900","286.000"
"Prentiss","05-October-2015 08:00","15.300","296.500","14.930","290.600"
"Prentiss","05-October-2015 09:00","18.320","306.500","16.190","304.800"
"Prentiss","05-October-2015 10:00","25.680","330.500","23.380","322.000"
"Prentiss","05-October-2015 11:00","25.610","337.300","25.510","333.500"
"Prentiss","05-October-2015 12:00","18.470","327.200","22.090","333.500"
"Prentiss","05-October-2015 13:00","14.780","356.300","16.980","335.900"
"Prentiss","05-October-2015 14:00","14.880","356.000","15.810","349.700"
"Prentiss","05-October-2015 15:00","8.920","356.500","12.670","349.700"
"Prentiss","05-October-2015 16:00","10.060","13.550","9.690","4.784"
"Prentiss","05-October-2015 17:00","7.730","29.330","9.710","24.980"
"Prentiss","05-October-2015 18:00","3.355","65.880","4.521","56.780"
"Prentiss","05-October-2015 19:00","0.312","82.200","1.391","67.110"
"Prentiss","05-October-2015 20:00","2.836","71.800","2.384","45.250"
"Prentiss","05-October-2015 21:00","3.973","143.400","3.144","124.300"
"Prentiss","05-October-2015 22:00","4.893","136.900","5.234","132.100"
"Prentiss","05-October-2015 23:00","7.130","149.100","6.634","141.400"
"Prentiss","06-October-2015 00:00","7.540","167.200","8.560","168.600"
"Prentiss","06-October-2015 01:00","7.720","163.300","7.970","162.300"
"Prentiss","06-October-2015 02:00","14.950","196.700","14.250","189.000"
"Prentiss","06-October-2015 03:00","5.319","166.800","8.050","170.400"
"Prentiss","06-October-2015 04:00","8.620","130.300","7.760","151.100"
"Prentiss","06-October-2015 05:00","9.180","144.400","8.880","135.000"
"Prentiss","06-October-2015 06:00","9.770","176.800","7.310","147.800"
"Prentiss","06-October-2015 07:00","16.120","180.400","16.410","184.200"
"Prentiss","06-October-2015 08:00","18.110","180.900","17.980","187.000"
"Prentiss","06-October-2015 09:00","24.150","157.100","19.550","170.700"
"Prentiss","06-October-2015 10:00","22.690","163.900","23.580","162.000"
"Prentiss","06-October-2015 11:00","26.330","163.000","23.660","162.800"
"Prentiss","06-October-2015 12:00","22.540","160.600","23.320","164.700"
"Prentiss","06-October-2015 13:00","22.680","167.600","22.770","164.200"
"Prentiss","06-October-2015 14:00","21.530","156.000","19.500","155.500"
"Prentiss","06-October-2015 15:00","16.300","173.600","18.680","163.600"
"Prentiss","06-October-2015 16:00","17.240","152.600","15.930","159.300"
"Prentiss","06-October-2015 17:00","9.040","150.500","11.920","161.700"
"Prentiss","06-October-2015 18:00","8.420","123.400","8.510","127.600"
"Prentiss","06-October-2015 19:00","5.411","111.800","6.090","124.800"
"Prentiss","06-October-2015 20:00","4.572","63.150","4.952","93.700"
"Prentiss","06-October-2015 21:00","5.192","115.700","5.846","109.300"
"Prentiss","06-October-2015 22:00","3.078","71.500","3.519","69.040"
"Prentiss","06-October-2015 23:00","4.127","10.980","1.285","32.020"
"Prentiss","07-October-2015 00:00","11.570","307.800","9.210","305.000"
"Prentiss","07-October-2015 01:00","13.280","336.000","11.830","318.500"
"Prentiss","07-October-2015 02:00","17.750","324.800","17.530","327.400"
"Prentiss","07-October-2015 03:00","18.560","322.900","16.170","322.200"
"Prentiss","07-October-2015 04:00","10.150","313.100","13.180","311.700"
"Prentiss","07-October-2015 05:00","8.130","293.400","10.890","309.600"
"Prentiss","07-October-2015 06:00","12.310","307.200","9.890","300.600"
"Prentiss","07-October-2015 07:00","11.190","","10.460",""
"Prentiss","07-October-2015 08:00","10.070","285.400","11.040","277.000"
"Prentiss","07-October-2015 09:00","11.720","276.600","9.430","281.300"
"Prentiss","07-October-2015 10:00","14.300","267.600","13.930","267.000"
"Prentiss","07-October-2015 11:00","11.500","271.700","12.700","274.100"
"Prentiss","07-October-2015 12:00","13.450","300.000","12.450","294.500"
"Prentiss","07-October-2015 13:00","13.740","300.700","14.210","305.600"
"Prentiss","07-October-2015 14:00","11.190","282.600","11.530","298.700"
"Prentiss","07-October-2015 15:00","14.550","300.500","14.070","306.700"
"Prentiss","07-October-2015 16:00","16.010","315.700","16.390","319.700"
"Prentiss","07-October-2015 17:00","10.390","311.600","12.920","316.500"
"Prentiss","07-October-2015 18:00","6.880","320.200","7.570","317.400"
"Prentiss","07-October-2015 19:00","4.880","291.200","4.775","312.600"
"Prentiss","07-October-2015 20:00","6.341","249.700","4.401","258.000"
"Prentiss","07-October-2015 21:00","8.110","269.600","8.320","268.500"
"Prentiss","07-October-2015 22:00","9.220","267.000","8.470","271.200"
"Prentiss","07-October-2015 23:00","8.500","262.800","8.740","262.500"
"Prentiss","08-October-2015 00:00","12.860","233.700","11.300","235.600"
"Prentiss","08-October-2015 01:00","12.410","244.800","11.460","247.100"
"Prentiss","08-October-2015 02:00","10.260","240.600","10.480","242.500"
"Prentiss","08-October-2015 03:00","11.260","238.300","11.350","236.400"
"Prentiss","08-October-2015 04:00","8.980","232.000","9.820","234.000"
"Prentiss","08-October-2015 05:00","12.690","225.700","11.350","229.400"
"Prentiss","08-October-2015 06:00","13.250","236.700","13.210","244.500"
"Prentiss","08-October-2015 07:00","19.020","216.900","16.010","223.500"
"Prentiss","08-October-2015 08:00","15.230","225.600","16.660","233.200"
"Prentiss","08-October-2015 09:00","8.780","248.200","8.590","239.800"
"Prentiss","08-October-2015 10:00","6.293","266.000","7.920","252.000"
"Prentiss","08-October-2015 11:00","7.560","266.100","7.620","274.300"
"Prentiss","08-October-2015 12:00","6.282","250.900","7.540","266.200"
"Prentiss","08-October-2015 13:00","9.150","218.000","8.560","220.900"
"Prentiss","08-October-2015 14:00","12.160","199.900","10.150","214.900"
"Prentiss","08-October-2015 15:00","16.660","208.300","14.690","198.200"
"Prentiss","08-October-2015 16:00","17.130","193.400","15.020","198.700"
"Prentiss","08-October-2015 17:00","8.010","162.500","10.590","180.700"
"Prentiss","08-October-2015 18:00","13.990","167.900","10.910","161.200"
"Prentiss","08-October-2015 19:00","12.150","164.000","13.230","167.500"
"Prentiss","08-October-2015 20:00","13.200","182.300","12.820","176.800"
"Prentiss","08-October-2015 21:00","18.830","190.200","17.050","189.700"
"Prentiss","08-October-2015 22:00","15.680","196.400","16.940","194.300"
"Prentiss","08-October-2015 23:00","18.520","230.200","17.020","212.500"
"Prentiss","09-October-2015 00:00","10.880","269.000","14.260","253.900"
"Prentiss","09-October-2015 01:00","14.330","219.400","13.050","240.800"
"Prentiss","09-October-2015 02:00","16.070","218.000","16.080","212.900"
"Prentiss","09-October-2015 03:00","17.230","230.200","17.880","228.100"
"Prentiss","09-October-2015 04:00","10.030","241.600","12.400","234.400"
"Prentiss","09-October-2015 05:00","12.530","224.600","13.940","233.000"
"Prentiss","09-October-2015 06:00","10.430","244.200","12.560","233.400"
"Prentiss","09-October-2015 07:00","12.150","233.100","13.470","231.100"
"Prentiss","09-October-2015 08:00","11.110","244.300","13.080","230.400"
"Prentiss","09-October-2015 09:00","12.070","241.000","10.910","239.300"
"Prentiss","09-October-2015 10:00","10.400","236.100","9.290","235.700"
"Prentiss","09-October-2015 11:00","12.640","220.300","11.510","227.600"
"Prentiss","09-October-2015 12:00","15.650","217.600","15.510","218.100"
"Prentiss","09-October-2015 13:00","18.710","207.300","16.250","204.000"
"Prentiss","09-October-2015 14:00","16.590","218.000","19.730","216.300"
"Prentiss","09-October-2015 15:00","20.340","217.400","20.410","219.200"
"Prentiss","09-October-2015 16:00","21.330","212.000","19.820","213.300"
"Prentiss","09-October-2015 17:00","22.920","218.700","23.360","219.100"
"Prentiss","09-October-2015 18:00","21.150","215.200","20.550","218.500"
"Prentiss","09-October-2015 19:00","21.780","229.700","20.110","219.400"
"Prentiss","09-October-2015 20:00","15.420","236.100","19.650","236.400"
"Prentiss","09-October-2015 21:00","23.170","232.700","18.690","236.800"
"Prentiss","09-October-2015 22:00","20.550","242.100","20.940","237.900"
"Prentiss","09-October-2015 23:00","29.970","235.200","24.840","240.600"
"Prentiss","10-October-2015 00:00","38.560","236.600","35.240","238.600"
"Prentiss","10-October-2015 01:00","28.680","243.700","32.160","239.500"
"Prentiss","10-October-2015 02:00","36.900","236.100","29.760","241.000"
"Prentiss","10-October-2015 03:00","30.680","229.400","32.700","233.500"
"Prentiss","10-October-2015 04:00","28.090","224.700","27.950","224.900"
"Prentiss","10-October-2015 05:00","23.090","223.800","24.790","221.400"
"Prentiss","10-October-2015 06:00","25.700","228.100","25.990","228.600"
"Prentiss","10-October-2015 07:00","22.020","230.000","23.900","229.900"
"Prentiss","10-October-2015 08:00","22.690","226.400","22.020","224.300"
"Prentiss","10-October-2015 09:00","23.940","225.500","24.390","228.700"
"Prentiss","10-October-2015 10:00","23.560","220.700","24.630","225.000"
"Prentiss","10-October-2015 11:00","25.940","229.200","25.530","230.300"
"Prentiss","10-October-2015 12:00","26.190","240.300","28.020","233.600"
"Prentiss","10-October-2015 13:00","28.150","239.800","26.960","230.900"
"Prentiss","10-October-2015 14:00","24.650","236.300","26.530","237.700"
"Prentiss","10-October-2015 15:00","17.170","247.800","23.000","236.500"
"Prentiss","10-October-2015 16:00","28.050","241.600","23.860","246.600"
"Prentiss","10-October-2015 17:00","11.360","258.900","16.750","253.500"
"Prentiss","10-October-2015 18:00","15.760","246.900","16.280","248.200"
"Prentiss","10-October-2015 19:00","15.140","221.600","14.970","222.100"
"Prentiss","10-October-2015 20:00","17.210","217.500","15.800","216.600"
"Prentiss","10-October-2015 21:00","17.040","214.300","17.550","217.600"
"Prentiss","10-October-2015 22:00","18.260","223.400","17.210","220.000"
"Prentiss","10-October-2015 23:00","17.270","216.000","17.120","221.000"
"Prentiss","11-October-2015 00:00","17.460","235.800","16.570","223.000"
"Prentiss","11-October-2015 01:00","27.660","232.200","21.240","240.400"
"Prentiss","11-October-2015 02:00","21.700","262.800","21.780","253.800"
"Prentiss","11-October-2015 03:00","21.030","279.700","20.950","268.700"
"Prentiss","11-October-2015 04:00","29.240","305.200","28.340","288.600"
"Prentiss","11-October-2015 05:00","35.450","329.600","35.320","323.600"
"Prentiss","11-October-2015 06:00","33.460","323.600","32.620","327.200"
"Prentiss","11-October-2015 07:00","32.080","313.600","30.140","317.000"
"Prentiss","11-October-2015 08:00","33.090","311.300","34.640","311.900"
"Prentiss","11-October-2015 09:00","44.510","310.600","40.220","311.400"
"Prentiss","11-October-2015 10:00","50.900","311.200","49.400","310.600"
"Prentiss","11-October-2015 11:00","48.870","313.300","50.960","314.400"
"Prentiss","11-October-2015 12:00","52.280","323.600","54.590","318.800"
"Prentiss","11-October-2015 13:00","41.480","331.400","48.260","326.700"
"Prentiss","11-October-2015 14:00","34.970","339.100","39.420","336.000"
"Prentiss","11-October-2015 15:00","29.200","347.200","31.340","347.500"
"Prentiss","11-October-2015 16:00","30.040","347.500","30.150","351.300"
"Prentiss","11-October-2015 17:00","21.830","352.600","23.290","353.900"
"Prentiss","11-October-2015 18:00","16.040","355.400","17.450","2.359"
"Prentiss","11-October-2015 19:00","5.901","320.900","10.140","343.600"
"Prentiss","11-October-2015 20:00","9.790","244.500","8.060","299.200"
"Prentiss","11-October-2015 21:00","11.400","230.000","9.650","243.600"
"Prentiss","11-October-2015 22:00","12.750","222.100","10.440","234.800"
"Prentiss","11-October-2015 23:00","11.430","215.700","10.940","214.500"
"Prentiss","12-October-2015 00:00","13.530","190.600","12.030","193.700"
"Prentiss","12-October-2015 01:00","14.190","199.700","10.390","188.700"
"Prentiss","12-October-2015 02:00","16.080","202.100","14.040","199.800"
"Prentiss","12-October-2015 03:00","10.760","128.500","10.430","156.500"
"Prentiss","12-October-2015 04:00","6.580","119.100","7.750","140.400"
"Prentiss","12-October-2015 05:00","8.150","127.500","7.040","134.300"
"Prentiss","12-October-2015 06:00","9.170","141.800","9.270","151.200"
"Prentiss","12-October-2015 07:00","16.900","200.300","9.700","172.900"
"Prentiss","12-October-2015 08:00","12.110","195.300","11.620","198.200"
"Prentiss","12-October-2015 09:00","12.420","202.000","12.200","197.000"
"Prentiss","12-October-2015 10:00","7.280","215.400","10.340","215.400"
"Prentiss","12-October-2015 11:00","13.260","269.400","12.010","259.400"
"Prentiss","12-October-2015 12:00","16.320","301.500","13.240","285.000"
"Prentiss","12-October-2015 13:00","15.520","15.300","14.700","354.000"
"Prentiss","12-October-2015 14:00","11.010","345.500","13.170","18.690"
"Prentiss","12-October-2015 15:00","4.340","61.500","7.650","0.057"
"Prentiss","12-October-2015 16:00","7.090","8.940","8.250","358.400"
"Prentiss","12-October-2015 17:00","5.204","15.140","6.381","6.117"
"Prentiss","12-October-2015 18:00","1.284","237.700","2.771","347.700"
"Prentiss","12-October-2015 19:00","11.540","208.200","6.993","219.500"
"Prentiss","12-October-2015 20:00","8.770","252.800","9.380","231.300"
"Prentiss","12-October-2015 21:00","9.670","281.200","9.040","273.600"
"Prentiss","12-October-2015 22:00","10.500","267.700","10.380","275.700"
"Prentiss","12-October-2015 23:00","7.920","287.400","9.330","283.500"
"Prentiss","13-October-2015 00:00","7.090","295.500","8.710","285.600"
"Prentiss","13-October-2015 01:00","8.360","298.000","9.060","285.500"
"Prentiss","13-October-2015 02:00","10.720","254.400","9.610","279.400"
"Prentiss","13-October-2015 03:00","19.230","232.400","15.840","238.000"
"Prentiss","13-October-2015 04:00","18.850","219.300","16.040","231.100"
"Prentiss","13-October-2015 05:00","13.380","221.500","16.700","220.600"
"Prentiss","13-October-2015 06:00","16.930","223.900","15.700","221.100"
"Prentiss","13-October-2015 07:00","16.430","","16.550",""
"Prentiss","13-October-2015 08:00","15.940","220.900","17.410","216.700"
"Prentiss","13-October-2015 09:00","19.190","213.300","19.800","219.700"
"Prentiss","13-October-2015 10:00","10.390","281.300","10.980","245.000"
"Prentiss","13-October-2015 11:00","13.920","278.100","12.850","277.700"
"Prentiss","13-October-2015 12:00","12.590","315.400","11.340","286.000"
"Prentiss","13-October-2015 13:00","10.080","333.800","11.970","331.700"
"Prentiss","13-October-2015 14:00","12.360","298.100","11.800","298.500"
"Prentiss","13-October-2015 15:00","13.850","271.800","13.200","278.100"
"Prentiss","13-October-2015 16:00","8.450","276.900","8.860","283.200"
"Prentiss","13-October-2015 17:00","10.040","313.900","10.290","301.800"
"Prentiss","13-October-2015 18:00","14.270","332.400","10.830","326.700"
"Prentiss","13-October-2015 19:00","10.300","322.100","11.600","326.200"
"Prentiss","13-October-2015 20:00","9.960","318.900","11.830","322.200"
"Prentiss","13-October-2015 21:00","9.350","276.500","9.340","289.500"
"Prentiss","13-October-2015 22:00","10.990","269.500","10.680","275.300"
"Prentiss","13-October-2015 23:00","11.860","289.400","11.640","281.200"
"Prentiss","14-October-2015 00:00","11.750","290.200","11.500","292.600"
"Prentiss","14-October-2015 01:00","13.020","283.400","12.820","286.900"
"Prentiss","14-October-2015 02:00","12.910","263.200","12.850","275.800"
"Prentiss","14-October-2015 03:00","11.660","257.500","12.200","263.900"
"Prentiss","14-October-2015 04:00","14.780","234.200","12.280","244.600"
"Prentiss","14-October-2015 05:00","14.460","239.700","14.310","239.200"
"Prentiss","14-October-2015 06:00","16.510","238.200","15.630","240.000"
"Prentiss","14-October-2015 07:00","14.520","240.100","13.750","246.000"
"Prentiss","14-October-2015 08:00","13.480","","13.590",""
"Prentiss","14-October-2015 09:00","12.450","261.700","13.420","262.900"
"Prentiss","14-October-2015 10:00","11.710","266.000","11.970","268.900"
"Prentiss","14-October-2015 11:00","15.470","311.300","11.980","292.600"
"Prentiss","14-October-2015 12:00","31.780","336.300","29.480","334.800"
"Prentiss","14-October-2015 13:00","25.560","333.600","27.900","343.000"
"Prentiss","14-October-2015 14:00","27.990","340.300","26.130","333.300"
"Prentiss","14-October-2015 15:00","22.270","350.800","23.960","344.800"
"Prentiss","14-October-2015 16:00","24.270","337.400","23.550","339.900"
"Prentiss","14-October-2015 17:00","15.130","359.500","19.570","347.200"
"Prentiss","14-October-2015 18:00","14.480","4.152","13.760","354.900"
"Prentiss","14-October-2015 19:00","15.150","356.400","14.130","2.503"
"Prentiss","14-October-2015 20:00","13.380","342.200","13.180","346.300"
"Prentiss","14-October-2015 21:00","11.930","312.700","14.480","327.200"
"Prentiss","14-October-2015 22:00","11.660","277.900","12.560","307.800"
"Prentiss","14-October-2015 23:00","12.920","266.600","12.570","277.500"
"Prentiss","15-October-2015 00:00","11.810","270.400","12.480","270.600"
"Prentiss","15-October-2015 01:00","11.330","286.500","11.680","282.900"
"Prentiss","15-October-2015 02:00","10.560","284.900","11.350","282.500"
"Prentiss","15-October-2015 03:00","10.690","275.200","11.280","276.800"
"Prentiss","15-October-2015 04:00","10.650","258.500","10.800","268.800"
"Prentiss","15-October-2015 05:00","10.560","273.000","10.680","270.100"
"Prentiss","15-October-2015 06:00","8.700","278.700","9.840","267.100"
"Prentiss","15-October-2015 07:00","11.640","239.500","9.850","271.700"
"Prentiss","15-October-2015 08:00","8.260","277.000","10.780","251.100"
"Prentiss","15-October-2015 09:00","6.045","251.100","7.160","267.700"
"Prentiss","15-October-2015 10:00","6.736","218.500","8.020","235.100"
"Prentiss","15-October-2015 11:00","9.730","186.600","7.310","204.100"
"Prentiss","15-October-2015 12:00","11.100","165.100","10.950","184.300"
"Prentiss","15-October-2015 13:00","13.700","185.000","13.470","167.300"
"Prentiss","15-October-2015 14:00","19.530","187.600","17.670","191.100"
"Prentiss","15-October-2015 15:00","17.630","191.500","18.370","186.900"
"Prentiss","15-October-2015 16:00","15.130","166.800","17.210","178.700"
"Prentiss","15-October-2015 17:00","12.320","165.600","14.190","170.000"
"Prentiss","15-October-2015 18:00","11.080","162.300","11.830","161.500"
"Prentiss","15-October-2015 19:00","8.350","139.600","9.720","144.100"
"Prentiss","15-October-2015 20:00","11.220","134.300","11.480","144.900"
"Prentiss","15-October-2015 21:00","6.577","131.700","10.220","140.000"
"Prentiss","15-October-2015 22:00","14.550","162.500","9.940","147.800"
"Prentiss","15-October-2015 23:00","13.770","163.500","16.100","167.900"
"Prentiss","16-October-2015 00:00","16.380","164.600","14.090","159.700"
"Prentiss","16-October-2015 01:00","13.480","160.100","15.190","161.300"
"Prentiss","16-October-2015 02:00","9.410","128.100","9.320","139.000"
"Prentiss","16-October-2015 03:00","7.900","148.100","8.490","137.200"
"Prentiss","16-October-2015 04:00","7.330","159.700","6.463","155.200"
"Prentiss","16-October-2015 05:00","4.501","162.800","5.171","141.500"
"Prentiss","16-October-2015 06:00","3.303","150.600","4.774","181.400"
"Prentiss","16-October-2015 07:00","7.430","186.500","4.138","188.800"
"Prentiss","16-October-2015 08:00","5.284","85.400","4.176","142.100"
"Prentiss","16-October-2015 09:00","11.060","128.700","7.100","121.100"
"Prentiss","16-October-2015 10:00","13.760","179.800","10.820","147.300"
"Prentiss","16-October-2015 11:00","14.980","177.300","14.560","175.700"
"Prentiss","16-October-2015 12:00","16.770","172.200","15.850","174.800"
"Prentiss","16-October-2015 13:00","16.790","170.200","16.490","171.900"
"Prentiss","16-October-2015 14:00","19.380","179.800","19.660","178.400"
"Prentiss","16-October-2015 15:00","18.530","173.000","18.410","175.300"
"Prentiss","16-October-2015 16:00","13.910","169.600","15.900","175.500"
"Prentiss","16-October-2015 17:00","12.530","154.400","12.950","160.800"
"Prentiss","16-October-2015 18:00","17.270","145.300","14.490","150.900"
"Prentiss","16-October-2015 19:00","13.660","150.900","16.550","149.000"
"Prentiss","16-October-2015 20:00","18.230","168.500","15.010","160.300"
"Prentiss","16-October-2015 21:00","20.330","171.200","16.430","168.200"
"Prentiss","16-October-2015 22:00","12.220","159.800","14.790","166.100"
"Prentiss","16-October-2015 23:00","11.140","180.900","11.440","173.800"
"Prentiss","17-October-2015 00:00","9.370","165.100","9.280","171.600"
"Prentiss","17-October-2015 01:00","8.860","174.400","9.700","164.200"
"Prentiss","17-October-2015 02:00","11.080","183.000","11.010","179.800"
"Prentiss","17-October-2015 03:00","9.180","188.800","4.909","174.100"
"Prentiss","17-October-2015 04:00","9.850","145.100","9.760","163.000"
"Prentiss","17-October-2015 05:00","14.000","141.400","12.600","141.600"
"Prentiss","17-October-2015 06:00","13.820","139.300","13.610","140.800"
"Prentiss","17-October-2015 07:00","15.520","124.700","15.380","125.300"
"Prentiss","17-October-2015 08:00","16.810","133.100","15.190","133.700"
"Prentiss","17-October-2015 09:00","15.230","165.000","14.670","146.700"
