"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-February-2013 00:00","14.380","281.000","14.960","282.400"
"Prentiss","01-February-2013 01:00","14.430","279.100","15.180","275.800"
"Prentiss","01-February-2013 02:00","13.420","290.500","13.280","288.700"
"Prentiss","01-February-2013 03:00","12.970","289.800","13.660","289.000"
"Prentiss","01-February-2013 04:00","14.870","278.000","13.900","279.600"
"Prentiss","01-February-2013 05:00","13.250","288.400","14.050","285.000"
"Prentiss","01-February-2013 06:00","14.730","287.700","13.520","285.200"
"Prentiss","01-February-2013 07:00","15.460","292.000","16.100","291.700"
"Prentiss","01-February-2013 08:00","13.650","276.400","13.060","286.000"
"Prentiss","01-February-2013 09:00","14.340","281.000","13.150","280.700"
"Prentiss","01-February-2013 10:00","18.820","306.200","17.570","299.000"
"Prentiss","01-February-2013 11:00","14.840","297.500","14.160","296.400"
"Prentiss","01-February-2013 12:00","17.580","294.900","15.030","290.500"
"Prentiss","01-February-2013 13:00","15.710","293.700","18.440","298.100"
"Prentiss","01-February-2013 14:00","15.070","296.700","16.790","292.900"
"Prentiss","01-February-2013 15:00","11.080","293.300","12.680","293.400"
"Prentiss","01-February-2013 16:00","11.220","302.300","11.350","291.000"
"Prentiss","01-February-2013 17:00","15.210","322.300","15.380","318.600"
"Prentiss","01-February-2013 18:00","15.950","269.500","14.450","286.600"
"Prentiss","01-February-2013 19:00","13.610","283.500","14.120","281.400"
"Prentiss","01-February-2013 20:00","15.870","273.200","16.230","276.400"
"Prentiss","01-February-2013 21:00","18.420","257.300","17.400","261.100"
"Prentiss","01-February-2013 22:00","20.400","256.200","17.840","258.300"
"Prentiss","01-February-2013 23:00","20.350","262.800","18.730","259.000"
"Prentiss","02-February-2013 00:00","13.740","278.300","16.060","269.900"
"Prentiss","02-February-2013 01:00","16.290","290.200","15.260","288.300"
"Prentiss","02-February-2013 02:00","24.410","317.100","21.460","307.100"
