"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-December-2014 00:00","22.680","233.500","22.080","230.200"
"Prentiss","01-December-2014 01:00","19.590","254.400","19.470","251.800"
"Prentiss","01-December-2014 02:00","18.510","261.500","18.200","253.600"
"Prentiss","01-December-2014 03:00","21.240","246.100","20.270","252.100"
"Prentiss","01-December-2014 04:00","18.270","264.000","22.300","248.300"
"Prentiss","01-December-2014 05:00","16.240","245.700","16.800","258.800"
"Prentiss","01-December-2014 06:00","16.170","255.800","15.990","257.200"
"Prentiss","01-December-2014 07:00","13.660","277.800","14.080","262.400"
"Prentiss","01-December-2014 08:00","13.610","280.100","14.490","275.500"
"Prentiss","01-December-2014 09:00","5.784","316.700","9.130","303.700"
"Prentiss","01-December-2014 10:00","12.040","252.800","8.030","278.400"
"Prentiss","01-December-2014 11:00","6.333","274.900","8.450","266.200"
"Prentiss","01-December-2014 12:00","4.027","265.100","6.997","242.000"
"Prentiss","01-December-2014 13:00","6.449","276.200","7.160","263.900"
"Prentiss","01-December-2014 14:00","8.450","268.600","7.850","268.400"
"Prentiss","01-December-2014 15:00","9.280","258.000","9.160","270.300"
"Prentiss","01-December-2014 16:00","5.090","257.800","5.295","267.500"
"Prentiss","01-December-2014 17:00","11.870","269.600","11.270","270.400"
"Prentiss","01-December-2014 18:00","9.390","262.200","11.170","267.700"
"Prentiss","01-December-2014 19:00","17.470","226.400","13.080","244.100"
"Prentiss","01-December-2014 20:00","20.490","227.400","19.930","227.200"
"Prentiss","01-December-2014 21:00","16.950","240.300","17.680","237.500"
"Prentiss","01-December-2014 22:00","16.970","241.400","16.430","240.600"
"Prentiss","01-December-2014 23:00","14.200","240.500","15.030","239.900"
"Prentiss","02-December-2014 00:00","14.280","261.200","14.910","259.600"
"Prentiss","02-December-2014 01:00","14.770","255.800","15.060","263.300"
"Prentiss","02-December-2014 02:00","15.160","280.900","15.510","267.300"
"Prentiss","02-December-2014 03:00","14.370","290.900","13.720","284.700"
"Prentiss","02-December-2014 04:00","15.260","273.400","16.510","273.900"
"Prentiss","02-December-2014 05:00","15.250","273.800","14.070","270.200"
"Prentiss","02-December-2014 06:00","12.810","264.000","14.160","276.100"
"Prentiss","02-December-2014 07:00","11.250","277.700","12.510","275.900"
"Prentiss","02-December-2014 08:00","11.850","285.100","13.820","260.700"
"Prentiss","02-December-2014 09:00","11.080","289.600","12.040","287.500"
"Prentiss","02-December-2014 10:00","10.010","291.900","10.260","293.500"
"Prentiss","02-December-2014 11:00","12.170","262.800","11.790","271.600"
"Prentiss","02-December-2014 12:00","12.940","280.100","12.000","279.500"
"Prentiss","02-December-2014 13:00","15.890","275.600","14.560","279.400"
"Prentiss","02-December-2014 14:00","14.370","295.900","14.790","289.900"
"Prentiss","02-December-2014 15:00","13.520","300.800","14.090","301.800"
"Prentiss","02-December-2014 16:00","10.610","309.100","13.260","304.400"
"Prentiss","02-December-2014 17:00","8.150","298.200","9.190","300.400"
"Prentiss","02-December-2014 18:00","11.920","288.400","10.000","286.900"
"Prentiss","02-December-2014 19:00","12.410","253.000","10.900","269.700"
"Prentiss","02-December-2014 20:00","18.110","231.400","16.330","235.800"
"Prentiss","02-December-2014 21:00","18.600","227.900","19.720","229.100"
"Prentiss","02-December-2014 22:00","21.840","224.200","21.000","228.600"
"Prentiss","02-December-2014 23:00","22.090","221.600","24.600","225.800"
"Prentiss","03-December-2014 00:00","18.360","225.400","21.740","223.200"
"Prentiss","03-December-2014 01:00","26.270","213.800","19.840","221.000"
"Prentiss","03-December-2014 02:00","32.040","202.800","29.780","207.700"
"Prentiss","03-December-2014 03:00","30.740","208.200","31.410","208.500"
"Prentiss","03-December-2014 04:00","27.640","219.000","28.130","213.100"
"Prentiss","03-December-2014 05:00","10.420","269.700","19.950","225.300"
"Prentiss","03-December-2014 06:00","16.110","241.200","15.980","247.400"
"Prentiss","03-December-2014 07:00","20.610","242.000","18.890","245.200"
"Prentiss","03-December-2014 08:00","16.930","264.900","19.100","251.500"
"Prentiss","03-December-2014 09:00","18.660","248.300","19.320","247.100"
"Prentiss","03-December-2014 10:00","20.010","239.400","19.120","244.500"
"Prentiss","03-December-2014 11:00","17.340","242.200","17.100","244.600"
"Prentiss","03-December-2014 12:00","18.640","246.400","18.790","240.600"
"Prentiss","03-December-2014 13:00","15.920","250.600","15.880","247.200"
"Prentiss","03-December-2014 14:00","13.730","253.600","13.010","261.100"
"Prentiss","03-December-2014 15:00","12.800","247.400","15.520","237.600"
"Prentiss","03-December-2014 16:00","12.140","244.400","11.150","251.000"
"Prentiss","03-December-2014 17:00","10.760","265.900","11.390","267.200"
"Prentiss","03-December-2014 18:00","12.540","265.900","11.020","266.200"
"Prentiss","03-December-2014 19:00","11.730","269.900","12.870","261.100"
"Prentiss","03-December-2014 20:00","14.150","246.000","11.520","259.500"
"Prentiss","03-December-2014 21:00","14.670","238.100","14.680","236.600"
"Prentiss","03-December-2014 22:00","11.940","262.600","11.160","258.200"
"Prentiss","03-December-2014 23:00","18.280","258.800","14.290","261.000"
"Prentiss","04-December-2014 00:00","17.120","262.900","16.640","262.800"
"Prentiss","04-December-2014 01:00","19.300","282.300","17.850","269.500"
"Prentiss","04-December-2014 02:00","17.380","273.200","18.350","271.600"
"Prentiss","04-December-2014 03:00","17.750","278.700","17.570","275.100"
