"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-December-2015 00:00","20.770","237.200","17.510","249.400"
"Prentiss","01-December-2015 01:00","20.180","215.500","20.070","229.800"
"Prentiss","01-December-2015 02:00","6.502","276.700","9.650","237.500"
"Prentiss","01-December-2015 03:00","23.750","252.600","19.720","253.600"
"Prentiss","01-December-2015 04:00","22.830","259.800","23.540","253.100"
"Prentiss","01-December-2015 05:00","19.660","254.600","18.710","261.800"
"Prentiss","01-December-2015 06:00","22.730","267.000","22.660","262.000"
"Prentiss","01-December-2015 07:00","15.730","275.400","21.290","276.600"
"Prentiss","01-December-2015 08:00","16.540","275.400","14.970","282.800"
"Prentiss","01-December-2015 09:00","19.860","278.100","19.060","280.700"
"Prentiss","01-December-2015 10:00","19.390","","19.910",""
"Prentiss","01-December-2015 11:00","18.930","286.100","20.770","287.000"
"Prentiss","01-December-2015 12:00","13.790","294.000","15.960","288.000"
"Prentiss","01-December-2015 13:00","12.560","275.500","15.070","288.400"
"Prentiss","01-December-2015 14:00","12.950","272.400","12.630","277.900"
"Prentiss","01-December-2015 15:00","12.350","280.000","12.580","278.300"
"Prentiss","01-December-2015 16:00","12.590","283.800","14.210","278.600"
"Prentiss","01-December-2015 17:00","11.850","301.700","13.130","291.600"
"Prentiss","01-December-2015 18:00","10.620","286.400","11.270","298.900"
"Prentiss","01-December-2015 19:00","8.380","264.000","8.500","275.000"
"Prentiss","01-December-2015 20:00","16.430","230.000","12.890","237.800"
"Prentiss","01-December-2015 21:00","12.020","265.500","16.240","238.100"
"Prentiss","01-December-2015 22:00","18.610","223.100","15.870","231.600"
"Prentiss","01-December-2015 23:00","16.300","199.300","14.210","202.200"
"Prentiss","02-December-2015 00:00","18.370","205.000","18.110","202.600"
"Prentiss","02-December-2015 01:00","7.700","169.900","17.260","197.400"
"Prentiss","02-December-2015 02:00","15.200","","18.940",""
"Prentiss","02-December-2015 03:00","22.690","196.100","20.610","201.100"
"Prentiss","02-December-2015 04:00","20.730","205.900","21.590","203.900"
"Prentiss","02-December-2015 05:00","22.410","200.600","21.860","202.100"
"Prentiss","02-December-2015 06:00","17.200","197.400","21.810","198.900"
"Prentiss","02-December-2015 07:00","24.350","240.400","21.090","225.700"
"Prentiss","02-December-2015 08:00","23.440","254.600","20.170","254.500"
"Prentiss","02-December-2015 09:00","21.250","264.000","23.520","259.300"
"Prentiss","02-December-2015 10:00","12.900","282.300","16.290","281.600"
"Prentiss","02-December-2015 11:00","17.120","281.500","13.630","288.400"
"Prentiss","02-December-2015 12:00","17.920","290.300","17.850","283.700"
"Prentiss","02-December-2015 13:00","13.910","270.200","14.000","282.500"
"Prentiss","02-December-2015 14:00","12.460","263.600","11.360","273.600"
"Prentiss","02-December-2015 15:00","3.371","278.700","7.810","264.800"
"Prentiss","02-December-2015 16:00","11.960","242.600","11.090","237.900"
"Prentiss","02-December-2015 17:00","23.130","234.000","18.680","234.100"
"Prentiss","02-December-2015 18:00","18.640","","17.250",""
"Prentiss","02-December-2015 19:00","14.160","233.900","15.810","227.000"
"Prentiss","02-December-2015 20:00","16.030","241.200","13.650","247.100"
"Prentiss","02-December-2015 21:00","8.100","244.000","14.780","237.500"
"Prentiss","02-December-2015 22:00","16.140","228.600","13.960","236.900"
"Prentiss","02-December-2015 23:00","19.630","225.800","18.750","224.200"
"Prentiss","03-December-2015 00:00","21.290","227.300","21.450","225.300"
"Prentiss","03-December-2015 01:00","20.450","213.500","20.420","218.600"
"Prentiss","03-December-2015 02:00","16.580","186.500","15.200","193.900"
"Prentiss","03-December-2015 03:00","17.720","183.800","21.050","188.300"
"Prentiss","03-December-2015 04:00","19.320","198.000","22.120","197.600"
"Prentiss","03-December-2015 05:00","26.320","203.600","22.030","194.600"
"Prentiss","03-December-2015 06:00","13.870","192.500","16.850","199.000"
"Prentiss","03-December-2015 07:00","18.670","202.900","13.460","194.100"
"Prentiss","03-December-2015 08:00","23.320","200.900","20.120","198.100"
"Prentiss","03-December-2015 09:00","20.730","184.300","21.460","197.700"
"Prentiss","03-December-2015 10:00","17.090","","18.060",""
"Prentiss","03-December-2015 11:00","13.460","139.700","14.660","168.900"
"Prentiss","03-December-2015 12:00","13.930","168.000","14.920","172.300"
"Prentiss","03-December-2015 13:00","24.320","205.900","21.490","197.600"
"Prentiss","03-December-2015 14:00","24.230","208.100","25.610","208.500"
"Prentiss","03-December-2015 15:00","27.310","","27.300",""
"Prentiss","03-December-2015 16:00","30.390","214.500","28.980","212.900"
"Prentiss","03-December-2015 17:00","22.850","209.000","28.460","213.200"
"Prentiss","03-December-2015 18:00","24.050","226.500","28.510","220.600"
"Prentiss","03-December-2015 19:00","22.930","219.800","23.520","221.100"
"Prentiss","03-December-2015 20:00","27.660","223.600","24.740","218.200"
"Prentiss","03-December-2015 21:00","20.830","217.700","23.830","218.300"
"Prentiss","03-December-2015 22:00","30.890","217.500","27.630","216.800"
"Prentiss","03-December-2015 23:00","24.100","222.000","26.890","219.200"
"Prentiss","04-December-2015 00:00","26.580","226.100","24.360","220.800"
"Prentiss","04-December-2015 01:00","28.610","226.100","25.580","225.100"
"Prentiss","04-December-2015 02:00","27.870","","27.000",""
"Prentiss","04-December-2015 03:00","27.130","227.200","28.430","229.700"
"Prentiss","04-December-2015 04:00","22.630","213.400","22.890","217.600"
"Prentiss","04-December-2015 05:00","19.380","216.300","19.440","211.500"
"Prentiss","04-December-2015 06:00","21.390","222.500","18.940","213.600"
"Prentiss","04-December-2015 07:00","22.220","236.800","20.660","231.400"
"Prentiss","04-December-2015 08:00","21.320","259.300","21.170","252.800"
"Prentiss","04-December-2015 09:00","16.760","294.800","18.620","270.600"
