"Station Name","Date (Local Standard Time)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)"
"Prentiss","01-April-2017 00:00","13.980","270.500","13.460","273.800"
"Prentiss","01-April-2017 01:00","12.410","259.900","12.800","258.300"
"Prentiss","01-April-2017 02:00","6.315","314.800","10.360","271.800"
"Prentiss","01-April-2017 03:00","2.822","328.900","3.925","320.400"
"Prentiss","01-April-2017 04:00","8.790","259.700","7.921","282.800"
"Prentiss","01-April-2017 05:00","4.695","232.800","8.670","236.800"
"Prentiss","01-April-2017 06:00","12.470","189.100","12.050","198.100"
"Prentiss","01-April-2017 07:00","4.570","144.000","4.732","156.500"
"Prentiss","01-April-2017 08:00","7.716","134.900","5.037","120.800"
"Prentiss","01-April-2017 09:00","8.690","111.200","7.164","121.200"
"Prentiss","01-April-2017 10:00","7.355","132.300","11.120","132.300"
"Prentiss","01-April-2017 11:00","4.055","79.220","6.002","110.700"
"Prentiss","01-April-2017 12:00","12.670","319.400","6.905","263.900"
"Prentiss","01-April-2017 13:00","12.880","14.030","14.630","339.200"
"Prentiss","01-April-2017 14:00","13.750","9.610","16.080","20.280"
"Prentiss","01-April-2017 15:00","25.060","348.700","22.060","343.800"
"Prentiss","01-April-2017 16:00","19.780","345.100","20.630","350.400"
"Prentiss","01-April-2017 17:00","9.410","328.700","10.200","332.900"
"Prentiss","01-April-2017 18:00","15.820","355.600","23.730","340.100"
"Prentiss","01-April-2017 19:00","6.124","333.400","12.580","348.200"
"Prentiss","01-April-2017 20:00","10.310","269.300","6.155","298.200"
"Prentiss","01-April-2017 21:00","13.730","262.100","12.470","265.100"
"Prentiss","01-April-2017 22:00","12.270","251.200","14.380","246.300"
"Prentiss","01-April-2017 23:00","16.800","240.000","12.900","243.400"
"Prentiss","02-April-2017 00:00","13.910","257.600","13.720","250.600"
"Prentiss","02-April-2017 01:00","13.650","275.400","13.710","259.900"
"Prentiss","02-April-2017 02:00","12.050","285.600","12.500","282.000"
"Prentiss","02-April-2017 03:00","10.640","273.300","11.650","277.600"
"Prentiss","02-April-2017 04:00","10.820","279.700","11.000","278.800"
"Prentiss","02-April-2017 05:00","12.110","283.100","10.970","273.800"
"Prentiss","02-April-2017 06:00","10.180","282.600","11.130","287.500"
"Prentiss","02-April-2017 07:00","9.010","280.600","9.700","286.300"
"Prentiss","02-April-2017 08:00","9.040","283.200","8.550","279.300"
"Prentiss","02-April-2017 09:00","19.610","323.400","12.900","310.700"
"Prentiss","02-April-2017 10:00","16.860","333.900","21.160","333.900"
"Prentiss","02-April-2017 11:00","24.590","338.500","19.630","324.800"
"Prentiss","02-April-2017 12:00","20.350","338.500","22.030","336.000"
"Prentiss","02-April-2017 13:00","20.070","325.700","18.340","329.200"
"Prentiss","02-April-2017 14:00","18.500","333.200","18.550","335.100"
"Prentiss","02-April-2017 15:00","13.140","15.760","13.550","350.800"
"Prentiss","02-April-2017 16:00","10.710","278.200","11.400","297.900"
"Prentiss","02-April-2017 17:00","14.110","288.200","11.980","286.400"
"Prentiss","02-April-2017 18:00","13.600","265.600","15.180","269.900"
"Prentiss","02-April-2017 19:00","10.870","257.400","12.370","262.000"
"Prentiss","02-April-2017 20:00","9.970","280.500","10.260","265.300"
"Prentiss","02-April-2017 21:00","10.000","286.400","10.590","279.200"
"Prentiss","02-April-2017 22:00","15.980","324.900","13.980","312.500"
"Prentiss","02-April-2017 23:00","18.430","337.500","19.690","333.100"
"Prentiss","03-April-2017 00:00","16.570","321.100","17.300","326.100"
"Prentiss","03-April-2017 01:00","12.570","297.000","12.230","307.500"
"Prentiss","03-April-2017 02:00","13.720","294.300","13.140","295.100"
"Prentiss","03-April-2017 03:00","17.130","303.800","16.830","297.200"
"Prentiss","03-April-2017 04:00","20.780","302.700","19.530","304.200"
"Prentiss","03-April-2017 05:00","18.060","298.300","18.530","299.400"
"Prentiss","03-April-2017 06:00","16.300","298.400","18.010","297.900"
"Prentiss","03-April-2017 07:00","17.090","308.700","17.640","302.600"
"Prentiss","03-April-2017 08:00","20.600","313.300","19.020","313.100"
"Prentiss","03-April-2017 09:00","19.560","312.900","19.100","311.000"
"Prentiss","03-April-2017 10:00","26.720","327.300","25.990","324.900"
"Prentiss","03-April-2017 11:00","25.790","330.500","27.220","326.000"
"Prentiss","03-April-2017 12:00","27.770","331.900","26.880","328.400"
"Prentiss","03-April-2017 13:00","23.730","312.100","24.790","319.700"
"Prentiss","03-April-2017 14:00","18.920","317.700","21.540","320.700"
"Prentiss","03-April-2017 15:00","16.960","329.500","18.210","336.900"
"Prentiss","03-April-2017 16:00","11.900","335.600","17.060","338.200"
"Prentiss","03-April-2017 17:00","15.390","331.500","16.180","341.400"
"Prentiss","03-April-2017 18:00","8.910","345.200","10.160","334.700"
"Prentiss","03-April-2017 19:00","2.745","338.300","6.434","347.700"
"Prentiss","03-April-2017 20:00","0.000","336.000","0.942","335.300"
"Prentiss","03-April-2017 21:00","3.348","208.100","0.766","211.400"
"Prentiss","03-April-2017 22:00","7.778","205.300","6.145","207.500"
"Prentiss","03-April-2017 23:00","12.360","219.800","12.030","215.600"
"Prentiss","04-April-2017 00:00","12.020","238.000","12.380","228.300"
"Prentiss","04-April-2017 01:00","11.630","225.000","11.200","232.500"
"Prentiss","04-April-2017 02:00","10.570","240.100","12.280","233.800"
"Prentiss","04-April-2017 03:00","16.780","235.100","15.120","234.600"
"Prentiss","04-April-2017 04:00","11.250","232.600","14.330","234.200"
"Prentiss","04-April-2017 05:00","15.180","233.900","15.620","233.300"
"Prentiss","04-April-2017 06:00","16.370","257.300","16.840","250.400"
"Prentiss","04-April-2017 07:00","11.370","267.800","12.630","259.200"
"Prentiss","04-April-2017 08:00","13.130","282.500","12.730","269.400"
"Prentiss","04-April-2017 09:00","9.160","302.300","11.000","292.900"
"Prentiss","04-April-2017 10:00","4.811","333.000","6.688","310.800"
"Prentiss","04-April-2017 11:00","6.456","266.200","5.897","278.500"
"Prentiss","04-April-2017 12:00","9.940","243.100","7.015","260.300"
"Prentiss","04-April-2017 13:00","10.510","256.600","9.890","253.300"
"Prentiss","04-April-2017 14:00","10.550","279.000","13.180","265.900"
"Prentiss","04-April-2017 15:00","9.170","302.200","11.210","297.300"
"Prentiss","04-April-2017 16:00","5.638","354.400","5.878","326.500"
"Prentiss","04-April-2017 17:00","4.981","99.300","6.261","241.300"
"Prentiss","04-April-2017 18:00","4.097","304.000","5.416","269.200"
"Prentiss","04-April-2017 19:00","2.962","67.570","2.663","45.930"
"Prentiss","04-April-2017 20:00","5.497","40.460","4.067","58.040"
"Prentiss","04-April-2017 21:00","5.082","103.200","5.285","74.420"
"Prentiss","04-April-2017 22:00","6.299","94.300","5.359","92.800"
"Prentiss","04-April-2017 23:00","8.670","100.600","7.274","101.300"
"Prentiss","05-April-2017 00:00","10.290","117.500","8.160","106.300"
"Prentiss","05-April-2017 01:00","9.900","113.800","11.810","116.100"
"Prentiss","05-April-2017 02:00","9.790","116.700","9.930","120.100"
"Prentiss","05-April-2017 03:00","10.170","118.200","10.760","116.700"
"Prentiss","05-April-2017 04:00","4.618","112.600","6.846","112.900"
"Prentiss","05-April-2017 05:00","6.281","126.400","5.392","124.800"
"Prentiss","05-April-2017 06:00","6.498","105.800","6.118","120.200"
"Prentiss","05-April-2017 07:00","8.330","138.600","6.963","136.600"
"Prentiss","05-April-2017 08:00","8.520","142.600","9.580","135.200"
"Prentiss","05-April-2017 09:00","17.640","171.600","9.500","148.100"
"Prentiss","05-April-2017 10:00","22.470","166.600","19.180","169.600"
"Prentiss","05-April-2017 11:00","29.420","165.900","26.900","168.400"
"Prentiss","05-April-2017 12:00","28.490","165.200","27.840","165.000"
"Prentiss","05-April-2017 13:00","28.130","181.500","26.650","172.300"
"Prentiss","05-April-2017 14:00","27.320","177.000","26.810","179.400"
"Prentiss","05-April-2017 15:00","24.520","177.100","26.580","177.100"
"Prentiss","05-April-2017 16:00","22.770","174.800","25.020","176.200"
"Prentiss","05-April-2017 17:00","15.660","162.800","18.640","171.800"
"Prentiss","05-April-2017 18:00","16.930","154.200","17.150","156.100"
"Prentiss","05-April-2017 19:00","15.040","161.300","15.800","156.100"
"Prentiss","05-April-2017 20:00","6.485","143.300","11.540","151.000"
"Prentiss","05-April-2017 21:00","19.020","183.800","15.820","173.900"
"Prentiss","05-April-2017 22:00","14.730","186.400","16.750","187.700"
"Prentiss","05-April-2017 23:00","3.439","89.300","10.320","187.800"
"Prentiss","06-April-2017 00:00","8.140","258.300","6.317","235.000"
"Prentiss","06-April-2017 01:00","15.640","227.200","11.240","231.300"
"Prentiss","06-April-2017 02:00","13.490","227.400","14.400","227.800"
"Prentiss","06-April-2017 03:00","9.860","279.700","13.010","235.100"
"Prentiss","06-April-2017 04:00","14.060","221.500","11.460","259.800"
"Prentiss","06-April-2017 05:00","3.768","285.500","8.760","251.900"
"Prentiss","06-April-2017 06:00","4.503","339.700","4.411","322.000"
"Prentiss","06-April-2017 07:00","3.709","197.600","2.098","213.500"
"Prentiss","06-April-2017 08:00","0.793","277.100","5.487","202.900"
"Prentiss","06-April-2017 09:00","11.180","59.530","7.578","51.760"
"Prentiss","06-April-2017 10:00","17.430","55.240","18.820","49.190"
"Prentiss","06-April-2017 11:00","15.130","65.110","15.230","64.270"
"Prentiss","06-April-2017 12:00","15.110","100.500","15.070","86.200"
"Prentiss","06-April-2017 13:00","16.940","82.500","15.390","90.600"
"Prentiss","06-April-2017 14:00","19.960","100.900","16.610","96.600"
"Prentiss","06-April-2017 15:00","16.170","99.300","15.980","104.100"
"Prentiss","06-April-2017 16:00","21.910","95.600","19.400","90.400"
"Prentiss","06-April-2017 17:00","22.080","117.500","21.940","118.300"
"Prentiss","06-April-2017 18:00","10.480","119.700","15.500","112.500"
"Prentiss","06-April-2017 19:00","6.617","112.400","10.730","112.000"
"Prentiss","06-April-2017 20:00","19.550","207.500","16.550","203.800"
"Prentiss","06-April-2017 21:00","22.640","228.900","19.230","218.500"
"Prentiss","06-April-2017 22:00","22.280","225.600","23.460","229.600"
"Prentiss","06-April-2017 23:00","20.240","237.800","21.670","232.700"
"Prentiss","07-April-2017 00:00","16.740","258.600","20.470","250.300"
"Prentiss","07-April-2017 01:00","14.710","273.600","15.480","272.900"
"Prentiss","07-April-2017 02:00","14.170","274.500","15.490","279.100"
"Prentiss","07-April-2017 03:00","14.450","296.000","15.060","283.400"
"Prentiss","07-April-2017 04:00","12.850","306.700","14.650","302.000"
"Prentiss","07-April-2017 05:00","15.580","305.300","14.190","306.900"
"Prentiss","07-April-2017 06:00","4.749","326.100","10.530","310.300"
"Prentiss","07-April-2017 07:00","7.093","52.400","6.695","20.140"
"Prentiss","07-April-2017 08:00","10.670","25.910","10.140","40.540"
"Prentiss","07-April-2017 09:00","15.020","53.940","9.880","53.230"
"Prentiss","07-April-2017 10:00","12.110","52.600","14.620","48.400"
"Prentiss","07-April-2017 11:00","11.270","87.000","13.260","70.800"
"Prentiss","07-April-2017 12:00","15.450","135.100","12.070","115.700"
"Prentiss","07-April-2017 13:00","7.931","55.910","9.020","111.600"
"Prentiss","07-April-2017 14:00","11.140","26.910","10.580","49.070"
"Prentiss","07-April-2017 15:00","7.489","71.010","8.480","47.680"
"Prentiss","07-April-2017 16:00","8.780","71.390","8.720","70.730"
"Prentiss","07-April-2017 17:00","11.560","26.850","9.120","44.410"
"Prentiss","07-April-2017 18:00","8.290","14.490","10.070","16.480"
